year,mean_ASAP:FPAR,mean_ASAP:SM_combined,mean_ASAP:TEMP,mean_ASAP:rad,mean_ASIS:BT4,std_ASAP:FPAR,std_ASAP:RAIN,std_ASAP:SM_combined,std_ASAP:TEMP,std_ASAP:rad,std_ASIS:ASIS_NDVI,std_ASIS:BT4,koppen_class,yield
1994,45.009491006270814,0.26947051731059046,24.467130449083115,162620.52599835617,143.76091707061454,12.460075951493089,27.21251795065707,0.03231837028449656,0.7965320833949077,8833.964300546604,30.389256620393876,4.1947471336412026,11,2532.8
1995,45.009491006270814,0.2742661806703581,24.61408242472896,158434.34807894067,146.33616068148862,12.460075951493089,32.3533470230528,0.03227127946639169,0.7801577275467211,9645.511765323185,35.44489635866763,4.8365529297146725,11,2652.7
1996,45.009491006270814,0.27897919985927044,24.58165654429683,162310.23031357786,145.25538504290168,12.460075951493089,30.2605595075116,0.03387846364013449,0.8037043104321417,10768.011940345952,33.553596252416824,4.121116873278286,11,2762.9
1997,45.009491006270814,0.2749173949836687,24.09509856612594,160261.3148272455,144.65464713385862,12.460075951493089,32.09654092551822,0.03250434603053259,0.7251669573276706,8833.819132093518,32.371649363086995,3.8714310857141014,11,2743.1
1998,45.009491006270814,0.29260871785536374,24.546314195350366,155842.0809325119,143.40606967240396,12.460075951493089,33.06908027369442,0.036093515771780015,0.695479797973105,9706.305864004717,34.73254864092321,4.291615582777279,11,2935.8
1999,45.009491006270814,0.28219371614923955,24.71655042083175,162233.01662177328,142.67114922967724,12.460075951493089,30.184791284639804,0.03404327136508111,0.6791759489906896,8720.463367198246,33.00738899043888,4.639745050120148,11,3213.9
2000,39.687842109103805,0.29051085492812734,24.2545447172942,160458.55681080543,141.2458936301739,13.583289434567991,33.446959641631814,0.03514028300886012,0.7830973365285524,10189.743949197771,33.4287837427885,4.30490867929452,11,3483.6
2001,41.77516702167339,0.2812945799551815,24.4576355792858,160974.323886611,146.1410240268159,12.117149662075267,31.684831308768977,0.0351247780582535,0.6904170958449389,8752.068776039841,33.08478020151391,4.091107041565343,11,3402.0
2002,41.54112093508596,0.2872323365714663,24.415957503848606,154881.1531951761,144.89433284535824,12.080313432023578,32.54450369180928,0.03357832333865195,0.7306045873569926,9474.026655323447,31.67283071866445,4.367839315163038,11,3490.2
2003,41.84499532825954,0.287226743064067,24.379775524139404,159412.3281700203,145.0173540670458,12.353719621552726,29.529033615354802,0.031243724679439908,0.7969151669672043,9337.177983932046,31.93892164810231,3.9813065534622902,11,3576.8
2004,39.33427507592169,0.2908346007102816,24.536236418618095,158506.0469029123,145.31956679896504,13.022205367133482,35.77138658821485,0.03408208607585922,0.7871792387496531,9995.278428603764,32.699773605155414,4.5991481265381955,11,3535.9
2005,43.13848090085916,0.28534576522718447,24.825874770129168,162177.6394306569,144.86991369170252,12.702465431326152,32.486006743637866,0.03292855500322767,0.8238067633614212,10511.678216570743,31.930917950621236,4.064453783753938,11,3781.4
2006,45.009491006270814,0.274184203883939,25.029006286903662,166490.17592976373,146.51742473399787,12.140168559397678,24.546902659367422,0.0320574683153022,0.741069961719127,8331.130300945104,30.45520429878332,3.863848446576629,11,3854.1
2007,41.76946255323083,0.2833862382203838,24.558437524018466,159210.8769792015,147.16283320990885,13.48619144479902,34.94201548000105,0.03576918399302981,0.7740086669556957,9564.378032161909,33.57688004630276,7.078881172912098,11,4083.3
2008,42.67054209767042,0.28231401129995315,24.696316842679625,159798.25269284454,145.3763333908523,12.253294993014563,27.201021949178386,0.03422925223948206,0.7309268667751541,8596.693692389164,30.37613219352407,8.033464760747226,11,4144.1
2009,44.31339860261395,0.26898803013721956,25.185297771736426,164675.58129447966,147.40026118185676,11.706069762828243,30.361983533577522,0.03256198548134587,0.7937801781402462,9551.44693062485,28.258283789823015,7.852392089001336,11,4240.4
2010,43.34448178273422,0.2782080129305146,25.203341095535844,160669.1585566247,145.5399730254492,12.876682666022036,36.67537049718071,0.03382245082796919,0.8737295538044592,11032.264346024127,30.609082798603502,8.068856922272497,11,4342.2
2011,45.0554666930348,0.2793657245709882,24.53728501001994,161131.56607605264,145.63150693665298,12.48038014207605,28.684407168761005,0.031682139959304516,0.7254568102377694,8887.42029104186,29.521579487103168,7.881196913248267,11,4391.7
2012,44.924300970263886,0.2718913289599108,24.636769312399405,163937.441234922,145.70811224927294,12.460075951493089,32.55566872095576,0.03323350041816004,0.8591298805563903,10688.448509995293,29.753734406313647,8.038987937661407,11,4420.6
2013,46.644495610296055,0.27424721579942246,24.623442738144487,161511.56418577323,145.0200012913639,12.434738849152327,31.910785055970877,0.03361296837060712,0.679929190828031,9279.441587542153,29.195904905337446,8.197460670828017,11,4531.7
2014,46.872775824296056,0.2687873000494088,24.64620602572406,165802.78823087434,147.0217306251603,12.6034533463514,31.883802679561413,0.02983569849192021,0.7470475818928389,8417.151570470533,28.78209147695814,7.812802327783091,11,4538.2
2015,47.54534517890056,0.2741839181394088,24.648521511643022,156383.86392304167,146.31241491086988,12.830532550849329,37.60934431447678,0.03139814011090794,0.7841628732857387,9608.592916727815,29.868403651656415,8.076577782308664,11,4551.8
2016,49.14423675691961,0.27558006615802416,25.063010957505966,158742.16340918693,146.19104826352745,12.61358781759302,36.21023447521697,0.03387100182841388,0.7837756411285425,10240.270481097796,29.654703222853673,7.966632743932073,11,4586.3
2017,48.67379837217546,0.28943306041833644,24.74662916748612,155951.95699177228,144.93010840386657,12.84455754086315,39.26426986837492,0.0322400309449734,0.7503621976496816,9459.332693717259,30.291727437174146,8.14482148846007,11,4661.9
2018,49.10859995450032,0.27625462999021005,24.565427409278023,162346.5281675232,144.7307528907518,11.57285031540729,28.37825609070497,0.03058141355985464,0.7527244954354172,8206.10838835728,30.057920152844048,8.077723838700834,11,4725.7
2019,50.88341202803919,0.2784696819058593,24.883709624961572,161485.3980721003,146.3149298888516,12.073225199661579,33.687704595667824,0.030858364161038442,0.757287525049341,9211.668396100842,29.94491789523415,7.86151603194442,11,4740.2
2020,48.18929242113595,0.29568466023696377,24.572548424756086,158829.26036063954,145.00473305133994,13.052243354315092,36.6718616275726,0.031026769400788,0.6800250470896039,9264.673996643183,31.936168448526367,8.058270222280841,11,4808.8
2021,48.89585359725567,0.2846233832401263,24.975421181431525,163506.13429142063,145.39183956866884,12.188482821205765,27.772095302255476,0.03264501200647788,0.7343382333444728,9454.691428193206,31.719691150104378,8.023899352412526,11,4818.7
2022,51.12057699059187,0.2867185178220736,24.953717708587646,163234.75232421004,145.67369781552603,12.582781951208652,32.469224677930534,0.031017445851832113,0.7581504291699295,9957.164873117184,32.49331023971254,8.479852491790322,11,4891.2
1984,53.88864672256704,0.28240745493137226,23.225820276472305,173414.08476465158,141.81828861947497,12.969788902676614,22.088773278528667,0.04965171465209723,1.893700919766857,12129.470860003468,29.906014706512103,4.786742307283182,11,2016.6
1985,53.88864672256704,0.2803670733731058,23.247558519575332,170343.89175365647,144.47060203329062,12.969788902676614,20.52998701426496,0.04964386584768792,1.9421365072924741,13242.07417925131,29.412169976401007,5.24108062574072,11,2102.8
1986,53.88864672256704,0.2799417995922722,23.226512930128308,172019.82519959874,145.89665019996514,12.969788902676614,23.602801945966526,0.049600506584770394,1.8982227545872883,13834.48293734011,29.165500605637813,4.843407250811058,11,2258.8
1987,53.88864672256704,0.2740918088739157,23.754766596688164,176369.23944250928,145.8892496651664,12.969788902676614,21.243362852574958,0.05014474891895147,1.9891960012454752,12908.2445933929,28.926233833252486,5.235370649660212,11,2227.2
1988,53.88864672256704,0.2808069375956048,23.611726421780055,172474.72756651856,143.8835978030612,12.969788902676614,21.64906522792979,0.046877933904793584,1.9352421104625155,13207.913635324876,29.388859649835336,5.154420350916048,11,1911.8
1989,53.88864672256704,0.2855109459514972,23.412852573394776,174511.06215086448,150.60476714833283,12.969788902676614,20.658717128448725,0.044277738776047015,1.9745448394142722,13338.334779956886,30.26767487579253,5.456629891240952,11,2355.2
1990,53.88864672256704,0.28712252872746075,23.59681945906745,171351.27692232293,146.5741846591228,12.969788902676614,22.19446903586375,0.04449621588592313,1.9624747948928634,13747.647210623223,30.53921625752531,5.321344756682637,11,2293.5
1991,53.88864672256704,0.2836605538162818,23.913482348124187,173433.4815126177,147.25323811412156,12.969788902676614,20.24163580370011,0.0471389541047027,1.9614191596090005,12516.232310186031,28.79083594768597,5.317708023301599,11,2197.7
1992,53.88864672256704,0.27838727346467995,23.30748609436883,174797.68808743762,146.47166391705366,12.969788902676614,19.384184929226645,0.04422008585035912,2.0186971580074355,12294.23889214592,26.85706384294302,5.230131837993587,11,2655.5
1993,53.88864672256704,0.27069973065406266,23.31674639383952,176516.62230755042,145.2569038049352,12.969788902676614,19.569049266934716,0.04301918520449543,1.9283755942310317,11149.070085135416,26.972112266472116,4.987950849340954,11,2266.8
1994,53.88864672256704,0.2802116927188165,23.557402197519938,169408.78355620222,141.1810741476778,12.969788902676614,24.912358323977344,0.04676310601798058,1.893975749179555,13380.30579430782,25.969299816243133,4.970425618393526,11,2581.2
1995,53.88864672256704,0.27406918944462155,23.512681685553655,173870.39877290282,145.9172369692536,12.969788902676614,21.693771787196876,0.043275677341866645,1.939578509679116,12988.519283940845,29.714885883266845,5.003667539684924,11,2532.3
1996,53.88864672256704,0.27372829202478677,23.250209866629707,171779.54600445915,144.31323877806136,12.969788902676614,22.87183514195323,0.04249133284033422,1.8953569278012423,13677.860568304324,30.36049794193429,5.0015031606886975,11,2552.6
1997,53.88864672256704,0.2757553121097224,23.615436871846516,173464.1327141802,144.03935828393747,12.969788902676614,22.741523778830018,0.04220759431694628,1.8899709391349002,13003.32763334604,29.26151324716728,5.140899247298519,11,2760.7
1998,53.88864672256704,0.27060823399774525,24.437788671917385,179559.87734902222,145.2800497254883,12.969788902676614,20.847960086864823,0.04684100235877542,1.9191533848121964,12594.87272362517,27.941400356357818,4.992835778358376,11,2711.6
1999,53.88864672256704,0.2850412401818068,23.348693312538995,167085.8071322978,141.6767538458509,12.969788902676614,22.301830047251958,0.04344238067865664,1.8232076946556968,12831.750927516921,28.427132601754057,4.971373956188297,11,2930.4
2000,60.14395152020084,0.28801270218400915,23.416364924112955,169798.68417105655,141.12750912247728,13.469936986294478,22.779000962783194,0.04241329920687093,1.8847858856192494,13059.441978760757,28.65275571937383,4.411199707493708,11,3060.6
2001,56.29104969661311,0.2859327544980005,23.779711453119912,170146.4330184666,144.0455118725448,13.818633264156754,20.61093111518976,0.04547681139287363,1.9593333394325243,12939.765770818904,28.465630712344577,4.971938089826615,11,3126.4
2002,53.350845286237664,0.2836983739611673,23.877447197172376,170503.5427001895,144.172057509769,13.66466186187529,24.870349229882823,0.04602335395371123,1.9085244150923883,14498.006142359012,28.537441451648622,5.109391893132579,11,3273.9
2003,57.07412924205247,0.27679042699753315,23.95053834385342,176570.64054027016,146.40295799565743,13.504927587300855,20.251375961136695,0.04526827313275657,1.903895983246548,12317.155028433855,28.9403702217682,4.889341537423691,11,3140.3
2004,53.88864672256704,0.2773524983059455,23.594159857432047,177520.13711289785,146.94357928595963,13.456116343077323,22.47926768238833,0.04492408003079774,1.9937355279533364,13843.068281469708,28.993430347112234,5.240666113997086,11,3283.1
2005,53.0414764663367,0.28207600430256546,23.854103962580364,173339.141882705,145.64685612442037,13.351363520341327,22.746419998498038,0.04328070227638982,1.921913834467699,12281.259043103066,27.416082325528144,5.281797078286819,11,3489.0
2006,55.26476038801775,0.27782043017599833,24.047162421544392,175083.20643939546,145.63119961590107,13.301372398310969,24.154444833662588,0.04322510746994996,1.9294277452371826,12228.671292642806,28.099552910352724,4.905659726627386,11,3585.5
2007,55.11862256085734,0.2771498668805926,23.887904696994358,174746.18489405848,145.82957202003686,12.97716667946047,23.509547504355947,0.04028947225517887,1.8968255736638608,12095.343121413473,28.139909111248194,4.775690444497465,11,3723.3
2008,53.78381322311466,0.290726848995536,23.188333627912733,169618.43274328997,142.99784886833805,13.086130807594898,23.209439191445746,0.038819173708083195,1.9272330893256513,13780.741238357261,26.123890733192702,5.0918885030359675,11,3777.2
2009,54.50037531355788,0.28268162522373047,23.867072174284193,174502.86414835323,146.02057959504663,12.904205741029799,26.553421167905633,0.04053057310821266,1.817130667820341,12012.006366456459,26.154750721546204,4.823334869667284,11,3841.9
2010,52.87959827377488,0.27542264667049726,24.330621094173857,174642.4858499492,146.0584393729028,12.969788902676614,21.88801947797824,0.039456219241677644,1.9024217124131588,12715.638966340419,26.091955747675584,5.099287429215868,11,3590.9
2011,52.83785379911267,0.28658244090535234,23.128290515475804,165305.5506324436,144.92441947233098,13.405128847130449,26.899894678701102,0.03871517881175793,1.9931003624987476,14075.875274140157,27.512775187832222,5.244736238478047,11,3751.3
2012,52.51172117812999,0.27985450421936403,24.26466629240248,171717.2038800153,145.2092006486696,12.792999485032862,23.446812500137305,0.042354590911541964,1.9278805770079104,12108.767422582294,26.408119939468122,4.967554742269186,11,3736.7
2013,54.10594829420712,0.28032728839391274,23.85291225115458,171787.32400049426,145.76799463084475,12.95200762831616,25.172426000045995,0.04264262578890738,1.9484980695903444,12927.83316631123,25.850381686625028,4.933786682427297,11,3831.5
2014,53.06939077520505,0.2764507435398786,23.943868541717528,174668.22072934543,145.6529205694736,12.543554394295596,22.56749708102975,0.043764151051756635,1.901456979262423,11823.98091760011,25.883399187437806,4.825913194703309,11,4178.6
2015,53.954291681643035,0.26613814957369103,24.432203202777437,175921.2269860027,148.39479978298203,12.606535951860103,19.410377765764796,0.046079315766231116,1.9630578231881768,13500.209404604626,26.502238860741944,4.819160758712944,11,4250.1
2016,55.23110251429029,0.2756908869086276,24.363596195644803,174051.03266039668,147.28765384244784,12.477297467210242,24.907467774092517,0.04443184839858336,1.9583536156159742,12268.911944107485,25.37476005943604,4.827389954090283,11,4262.5
2017,53.92222577807326,0.28384418711944914,24.125830745697023,167256.6042224721,144.78804920399634,12.34507187499979,24.473986675036617,0.04262744492421999,1.8451045882324766,12316.496377791014,25.747970669942852,4.980323312476053,11,4225.1
2018,52.2010802448019,0.2824818521267925,24.07837005721198,169629.48511062373,145.27816144990214,13.00151187765229,24.001115458903875,0.04510845454932496,1.9549543524498265,13636.472513933633,30.16351174280472,4.863685359540884,11,4226.4
2019,50.71539278759555,0.26224339743065994,24.856599283218383,179662.08205987854,147.29345623050355,12.649199431295644,22.33266178988005,0.04560732908271029,1.8945975721902852,11183.259921888855,29.201607670418337,5.375269370967873,11,4154.8
2020,51.670680102735,0.2665051751629286,24.48302238252428,177500.3805669144,146.87086318988713,12.401842861213986,23.004120163046384,0.0423254712504498,1.8828805554930552,11556.301318748401,27.667621443865478,4.8248134511401295,11,3818.1
2021,54.17782434227746,0.2771729597134554,24.094841464360556,176876.41217992143,145.36026400179384,12.20851717063611,23.58141173562226,0.04167251706130947,1.8837202247181677,12024.99201234778,27.584456489852943,4.6448951709992095,11,4071.9
2022,54.303424854266,0.28939463952942684,23.962327517403498,172121.75282922928,145.26168195661424,12.33465511640425,26.279362355653777,0.04133064773314237,1.8487611319399795,11902.42300620131,28.020594224542073,4.791874392057891,11,4393.5
1984,42.479769504399805,0.2228569722742842,20.104851404825848,194972.39072406272,139.79540728147597,10.640781227263748,25.921203672256986,0.0516217417200718,3.6055359272180847,17964.849707718036,29.522931407583048,5.9020325766759765,3,1821.3
1985,42.479769504399805,0.21815023530042477,20.11797497007582,199661.2582199386,147.21277795278934,10.640781227263748,24.18503243956054,0.05169256559619281,3.7777878004914154,17873.370861830907,29.56486686968676,7.150840670891898,3,1840.0
1986,42.479769504399805,0.22379571448847968,20.1082214779324,200497.1502310011,145.99403936565844,10.640781227263748,22.328906491744835,0.052426114709995884,3.676945124305568,17846.41579518229,32.254604458862524,6.837942403637985,3,1878.0
1987,42.479769504399805,0.21884321694356515,20.726491822136772,202280.71369996466,146.12561958119147,10.640781227263748,22.144879465525307,0.04824419403963612,3.603184823921134,17648.941018549776,27.88520796248129,5.978235016298482,3,1983.6
1988,42.479769504399805,0.21578731044675686,20.695910259529395,204186.40771108193,145.11210660270774,10.640781227263748,21.21379807874758,0.04603734781994918,3.7646007939530155,17199.133365685222,29.500419428281862,6.763763908075926,3,1934.3
1989,42.479769504399805,0.22487301551166294,20.438354562830042,197354.84839019238,150.84976497471433,10.640781227263748,22.779521116627116,0.04677867503750982,3.6364921208426986,18140.29957622639,29.702666888592503,6.658893463015219,3,2076.8
1990,42.479769504399805,0.21874003555017602,20.632898136421485,204788.95129553377,152.28067413478962,10.640781227263748,17.578702738893785,0.04551134624583088,3.6410670402440917,15815.117328521705,29.352616255520367,6.23896379888,3,2077.3
1991,42.479769504399805,0.21863193611970486,20.56975636658845,202870.24254435566,150.62523280323572,10.640781227263748,23.26397461616315,0.047234613049358935,3.730917505815297,18074.681665408552,30.232806884945997,7.180664837059213,3,2054.6
1992,42.479769504399805,0.21419678862647687,20.378989272647434,203727.2628143349,147.5798367053718,10.640781227263748,23.659473279846367,0.051735024149850484,3.777021022563489,17669.504563206676,28.823303991422517,7.362240941382847,3,2086.9
1993,42.479769504399805,0.2222327281726824,20.347526144098353,202478.93641774275,142.85748410328475,10.640781227263748,21.10335345004228,0.043842489655738864,3.647982057965144,17099.39518239289,26.274624066510697,6.396751716440731,3,2078.2
1994,42.479769504399805,0.22868761283112612,20.494054352795636,198485.83734854672,139.03421586156983,10.640781227263748,21.55726707143804,0.04608102828197915,3.5997822441334826,18001.131582167098,24.11438242201796,6.734190451817454,3,2069.4
1995,42.479769504399805,0.2208400804590768,20.714302115970188,200695.33939437146,149.29869373403375,10.640781227263748,21.374602780423103,0.0464593955487171,3.623730370671601,18336.694790514823,30.132330621075855,6.870593080413733,3,2130.4
1996,42.479769504399805,0.22053288787375788,20.569914411615443,203220.8584112138,149.27838774352588,10.640781227263748,18.27719196075425,0.042524679625890446,3.6036678848921953,17204.154162118128,27.832357006294583,6.048678395092601,3,2193.0
1997,42.479769504399805,0.2274297243829522,20.65166605843438,200101.13614397033,147.47457266760247,10.640781227263748,22.217141787568885,0.04836386406754464,3.7191599187533715,17160.340351162627,30.690421675587412,6.812988683089092,3,2173.7
1998,42.479769504399805,0.22200314531338172,20.93182318298905,200446.8079678306,145.65299020346475,10.640781227263748,21.681417543341595,0.045581952534461394,3.7376415278085973,17789.434533610176,27.68766351567318,6.47578047241429,3,2034.1
1999,42.479769504399805,0.21787420701561255,20.60437642203437,205653.46693244058,144.28812596288515,10.640781227263748,17.519977099731918,0.04319631641611723,3.765526929412844,16402.465419991186,26.576924486193313,5.993392777880472,3,2128.4
2000,35.54845921151831,0.22010797993396877,20.658356542940492,200714.12657780177,139.97961290456,11.14256946400146,20.873579671120414,0.04817365392581312,3.7824370887758985,18228.722842066218,29.142773543495995,6.456895692389273,3,2051.2
2001,43.53794910023086,0.21633260457897285,20.866171766210485,206061.15565429846,150.6569202267462,10.901660439458155,20.716388975892393,0.04453413965072311,3.653128208421398,17242.403375593774,27.566180151035187,6.067149935482059,3,2195.6
2002,44.1614549971798,0.22678203935629165,20.809941539057977,200552.5101610636,149.3319788897115,11.018205155213955,21.995254641714027,0.049060874618357404,3.707875067375711,17612.435608484357,29.381606151419238,6.53604219417405,3,2141.4
2003,43.56213977796756,0.22933039143418044,20.845401940522372,200165.0663177068,148.63657378936853,11.225855741894009,23.341746490110925,0.044981908399965596,3.6540267105690294,18277.80563901407,29.48005546260635,6.252494326199214,3,2296.2
2004,43.81518257721471,0.23191857675673605,20.847435703984015,197367.56652384263,147.8768615091274,11.185230188808521,22.969942626057648,0.04738308766693152,3.7316335255048076,18520.30014131453,28.993238489725314,6.571339353059921,3,2447.5
2005,43.477803787415866,0.2295110233535707,20.83563078774346,203309.45329512205,148.60424263420535,10.98958413420472,22.286390403371247,0.045455728576772506,3.6562941099236554,17402.4525137862,27.058343168979096,6.584817723640062,3,2714.0
2006,42.35010305559791,0.2210271652339532,21.073453126130282,204551.67945721405,150.66336366089774,10.722788113093987,19.673671501002204,0.04458117928211396,3.7478264185020356,17486.610332637134,27.46639538302065,6.907713574200095,3,2766.7
2007,43.76721471594166,0.23070966551021754,20.879990648340296,199760.99896777183,150.4887075769397,10.734473960075256,22.140599854786814,0.04296144090199009,3.6634714551078047,18418.115201306406,28.312673918415243,10.182683580414873,3,2826.8
2008,42.93745585972006,0.230717740350993,20.66617552439372,201759.36933536647,150.28627775868816,10.625936174703154,18.98713477421253,0.046249730207380046,3.684371857121895,17244.768822038484,28.771282013620993,11.483387583533151,3,3049.5
2009,43.750313312234525,0.23079758892007027,20.992019088179976,199951.3644632679,151.14606539420544,10.672008096504989,19.13904308332744,0.04720052573799807,3.6814750451723004,17912.9594194862,28.283111103828542,11.394664663482137,3,3505.6
2010,41.889837983766675,0.21794147080193366,21.23461189976445,203348.7597172318,151.9499007681834,10.640781227263748,20.63106843559346,0.04806126861407026,3.7073960012278047,17801.42079744578,28.952203993275262,11.420365923430952,3,3624.9
2011,44.23348312068626,0.22509100972179466,20.992074648539226,202290.3550047332,150.8376862715232,10.328033420492883,23.997505257496385,0.04349973385361989,3.5474770566831846,16090.571178820692,26.674847680651396,11.180636998512185,3,3643.0
2012,44.173754357800945,0.22723949197948368,20.87931827262596,200064.8671778237,150.45508361451908,10.286097063294127,20.803639150023404,0.04489079642925501,3.6485863539973393,17406.64686874125,26.543467243430513,10.971755459502024,3,3650.2
2013,41.886852965456974,0.21666806439212752,20.869023817556876,204376.01205693145,150.87629564901712,9.88011520501277,21.186499526274638,0.04445508753214194,3.6549266522046584,17072.503626965503,26.5145215764614,11.499577871977886,3,3560.7
2014,41.041785071419284,0.21423837616217373,21.053173489040798,202238.48719632407,151.64420441865246,10.308621427937478,20.767360063207136,0.04345168776547802,3.583896222563978,18241.71088100062,27.233882177891108,11.407422155798576,3,3251.9
2015,41.002812991647914,0.22058188160822456,21.120585141358553,197995.23601555967,151.36405965395522,10.699749665536084,21.083617436156455,0.04388278291351132,3.6088871230836563,17885.067512217713,28.14431971538427,11.230100139245566,3,3292.5
2016,41.04556821738801,0.2120925861903016,21.033024275744403,204335.6671880053,151.59642084863484,10.744908428656709,19.595314313980936,0.05026246043756069,3.7035351358931115,17582.76970407152,29.253376879130478,11.637631678131626,3,3019.2
2017,41.844399237448435,0.2161276062277501,21.27238326602512,201186.99503922375,151.34163212142974,10.173951216629334,22.435919913765247,0.04798049214668993,3.686774246564881,16522.626715755574,26.566638668434354,11.218052532079142,3,2885.7
2018,40.09193928729422,0.2122778612850921,20.982816342954283,204384.2159388438,151.177095909754,10.634956785391909,25.692571072615326,0.05122352541906768,3.6892634439444945,17650.17873664094,30.031345930684445,11.380981462060744,3,2723.0
2019,43.40365241688264,0.22196661845499485,21.424961973119665,200824.96745974166,150.5708724434515,10.062392435728283,24.642244176586686,0.045280062527495474,3.596432372482886,17291.644454944653,27.511274717705774,11.285170169509982,3,2443.2
2020,39.600493879279256,0.21148319574895105,21.24476722434715,203116.02180367845,151.8909349585305,10.376991147952513,20.983555659452943,0.05087082615642853,3.779747255750189,20519.00558440028,30.293321891769644,11.663288425036741,3,2524.8
2021,39.855647137353934,0.20772926307247824,21.164858959339284,204306.2791378489,151.73335841445424,10.699118858681636,21.38074685770437,0.04863617787165541,3.6734322746890777,16692.25991726201,29.32526722738689,11.517493753279044,3,2744.6
2022,39.76899315675745,0.21537284638201315,20.840338000544794,202130.81864930136,150.5120947482474,10.144263669461171,22.70255366591277,0.05003701598802101,3.7335232228064013,18255.520616004076,27.39790326737134,11.582441438747365,3,2868.8
1984,49.977825199153735,0.13081971422825384,20.654440274945014,206438.58274374207,145.87766792774997,9.231557871465272,1.0081746724185485,0.03261634291610819,1.3038487845654043,9581.664086453666,39.8389669214704,3.533056852155494,4,5405.8
1985,49.977825199153735,0.1325233864247821,20.93836768909737,204755.82840757686,150.9067948208108,9.231557871465272,1.4415783053994315,0.0339115744113793,1.300447710382844,9215.791147326936,38.882772067273606,4.176681215215389,4,5947.8
1986,49.977825199153735,0.13281947534879399,20.84507821224354,203427.6308210983,150.6905848210698,9.231557871465272,1.3342041112364225,0.033589627490592036,1.2188241978952448,10075.574194915493,41.818094837282246,4.182569076151666,4,5774.7
1987,49.977825199153735,0.1321473483698056,20.362157071078265,205120.04317238022,148.5541949009755,9.231557871465272,1.0828455045045713,0.03310722058886159,1.388379022492191,9976.93246204618,37.543211307705576,3.9445949936222595,4,5826.5
1988,49.977825199153735,0.12956210618046227,20.88585904350987,204875.7464360123,148.0853298389197,9.231557871465272,1.4105245250883593,0.030586991316284177,1.3880720220169525,9547.46283258594,38.687492525473075,3.7892474036763817,4,6063.7
1989,49.977825199153735,0.12948655457012265,20.679281345120184,206711.39780202502,154.4920021524296,9.231557871465272,1.211693799605233,0.030424245227858065,1.3799290529640513,9570.312482195553,44.24311493049075,4.789478086257348,4,6482.5
1990,49.977825199153735,0.13078393894001053,20.79528648323483,206945.30735032115,153.81547761517473,9.231557871465272,1.3966964046167798,0.03154327484847695,1.306971593519085,8839.291965732415,44.43565753631994,4.640547507880336,4,7266.3
1991,49.977825199153735,0.13385244290902942,20.58198214901818,201127.59895174042,151.37978948389318,9.231557871465272,1.6739321860542535,0.03410946480894233,1.402245184199929,9942.56712652234,40.84728259365875,4.429126136110339,4,7455.4
