year,mean_ASAP:FPAR,mean_ASAP:RAIN,mean_ASAP:SM_combined,mean_ASAP:TEMP,mean_ASAP:rad,mean_ASIS:BT4,std_ASAP:FPAR,std_ASAP:SM_combined,std_ASAP:TEMP,std_ASAP:rad,std_ASIS:ASIS_NDVI,std_ASIS:BT4,koppen_class,yield
2014,25.24105939673716,7.300348643843322,0.1846119671657988,14.053837227048698,171930.06263800687,141.83680955709198,8.63372666539142,0.05620225616977867,2.067134555733177,7623.632076499844,23.034684870042057,7.864755492784762,5,4782.1
2015,28.01186495778346,8.189688313605156,0.1932298554005578,15.318449489427385,167155.7931965682,142.83275573244714,9.906066338510998,0.05653594297671781,1.8978813371238235,8073.773597964089,24.349926719402507,6.785010664849748,5,4817.5
2016,29.35141967745845,7.654642886940892,0.19115712375134464,15.862776751871463,166678.76264018324,144.0150617382123,10.244145034253616,0.05782524523662835,1.9336019157745985,9062.60974754146,25.21645570744949,6.853010197293998,5,4802.3
2017,27.98508684614434,7.339073600999411,0.1842295843642612,15.017542270723627,172927.53479242107,142.344077805022,9.266822615659809,0.05646705766448027,1.9102227187714442,8506.625081009872,22.6960776406457,6.53458690985205,5,4316.5
2018,25.313754021510505,7.4237808206928735,0.18228801754368973,15.115754142403603,169877.44897806455,143.8808023945751,8.936527592822596,0.05897551662192909,2.1207541349019596,8487.013394594136,22.728781123816358,8.56322384782564,5,4126.0
2019,30.46177419924847,8.466010189518677,0.1928408252729254,15.589387356407112,167503.56119399297,142.5365809015656,10.256805834541474,0.055687183913367896,1.9633978058620036,8134.453082275635,24.738538708715428,7.230062461789855,5,4649.3
2020,28.868959689842406,6.673324062208509,0.19024974388203866,14.429433700663072,169155.02501966327,141.83467097216808,9.27869634339908,0.05656998636983245,1.8674343066003332,8710.021794920209,22.59266014434707,6.657224153521179,5,4555.6
2021,26.247677167505703,4.972609548353928,0.17736397799951867,15.662460988318479,176033.7177577047,145.55440684817103,9.196012114084027,0.05820888173102362,2.011185666903688,8183.146174985413,23.64693773810424,7.765300320749547,5,4824.5
2022,29.281050356680023,8.15650514557376,0.1942520016727567,15.808097071117825,169960.29376180828,144.49319588755176,10.067872426709277,0.05938135005649609,1.9961286115659238,8566.962579801106,27.374564845544153,7.992225984472456,5,4987.8
1984,23.419516011423887,9.369507547324345,0.18854317645453722,20.389511343505646,188920.66073345006,151.38553710909588,9.743381821093157,0.04564627550089095,3.5379424021689534,7761.485024767504,23.262627463413036,5.576331671367204,4,955.8
