koppen_class,year,y_true,y_pred,NRMSE,rRMSE,NMAE,nME
11,1987,"[1744.7, 1442.6]","[1721.099853515625, 1956.1329345703125]",0.22809642935697558,22.809642935697557,0.1685229131411187,-0.15371404890846094
11,1988,"[1344.0, 2687.4]","[1984.3211669921875, 1731.0577392578125]",0.4037399855288679,40.37399855288679,0.3960568109674989,0.07838991262340628
11,1989,"[1807.8, 1443.8]","[2091.109130859375, 1187.2081298828125]",0.1662448194793844,16.624481947938442,0.166041641338591,-0.008216650492738219
11,1990,"[1815.3, 1431.6]","[1397.2734375, 2483.885009765625]",0.4931721658793495,49.31721658793495,0.45283549609338913,-0.19534277226450622
11,1991,"[1714.0, 2006.5]","[1950.5972900390625, 1489.3154296875]",0.21618359921849317,21.61835992184932,0.20260230086051942,0.0754165516122665
11,1992,"[1826.6, 731.1]","[1694.11083984375, 1746.3759765625]",0.5661300407861625,56.61300407861625,0.4487489293970169,-0.34514869468907616
11,1993,"[2522.8, 1753.6]","[1862.8099365234375, 1329.8814697265625]",0.25936902571876896,25.936902571876896,0.2534160961907212,0.2534160961907212
11,1994,"[1988.2, 1502.5]","[1880.711669921875, 985.211669921875]",0.21404951779009673,21.40495177900967,0.17898320112190966,0.17898320112190966
11,1995,"[1418.5, 1730.4]","[1398.7152099609375, 1675.6104736328125]",0.0261618941808616,2.6161894180861602,0.02368265629465848,0.02368265629465848
11,1996,"[2089.2, 2086.4]","[1547.897705078125, 1543.46240234375]",0.2596611566717422,25.966115667174222,0.259660861332054,0.259660861332054
11,1997,"[1479.4, 2060.5]","[2402.01025390625, 1994.7154541015625]",0.3695247018960949,36.952470189609485,0.27921545800861247,-0.2420479979682512
11,1998,"[2368.5, 1250.3]","[1801.077880859375, 1552.3394775390625]",0.2512050215692808,25.120502156928083,0.2402624065103591,0.0733344317457617
11,1999,"[1375.9, 2359.7]","[2132.468505859375, 2022.4385986328125]",0.3135893943421638,31.35893943421638,0.2928123747795702,-0.11224625347793865
11,2000,"[1772.0, 2387.8]","[1419.0489501953125, 2080.97412109375]",0.1589949696224348,15.89949696224348,0.1586078486251593,0.1586078486251593
11,2001,"[2550.0, 1378.0]","[1911.0911865234375, 1650.8646240234375]",0.25012896253684186,25.012896253684186,0.2321215472250509,0.09318843927014384
11,2002,"[1670.9, 2761.0]","[1934.297119140625, 2327.404052734375]",0.16188827153979837,16.188827153979837,0.1572673269717841,0.03840312916017963
11,2003,"[2771.0, 1725.6]","[2504.154052734375, 1823.322265625]",0.08937565117517719,8.93756511751772,0.0810764161567907,0.03761145791056018
11,2004,"[1923.9, 3014.8]","[1736.9609375, 1795.013427734375]",0.3533681652107376,35.33681652107376,0.2848372314102142,0.2848372314102142
11,2005,"[4332.1, 1859.4]","[2104.84619140625, 1569.5262451171875]",0.5130222535574811,51.30222535574811,0.40654567769951755,0.40654567769951755
11,2006,"[2301.3, 3953.3]","[2413.5439453125, 2569.92431640625]",0.3138198869335625,31.38198869335625,0.23912314598955167,0.20323149974119054
11,2007,"[4363.6, 2334.2]","[2359.4482421875, 2040.3358154296875]",0.42769339692734415,42.76933969273441,0.34310011382585515,0.34310011382585515
11,2008,"[2244.2, 4832.8]","[2283.44775390625, 4090.00341796875]",0.14864184714524942,14.864184714524942,0.1105050637187368,0.09941342774127455
11,2009,"[5464.3, 2069.2]","[1983.2581787109375, 2231.810546875]",0.6541852858382837,65.41852858382838,0.48365996789859467,0.44048998133856276
11,2010,"[2587.1, 4798.6]","[2816.6806640625, 4908.4404296875]",0.04873238462438586,4.873238462438586,0.04595652324762713,-0.04595652324762713
11,2011,"[5168.4, 2741.4]","[4832.7724609375, 2162.453125]",0.11964755334325644,11.964755334325645,0.11562547903391993,0.11562547903391993
11,2012,"[2654.5, 5718.5]","[2214.697021484375, 5306.19580078125]",0.10182142311438032,10.182142311438032,0.10176844353688941,0.10176844353688941
11,2013,"[5726.0, 2538.2]","[5354.7236328125, 2246.4296875]",0.08080594130597094,8.080594130597094,0.08023119959433457,0.08023119959433457
11,2014,"[2780.2, 5803.3]","[2549.81884765625, 5437.5693359375]",0.07121623338911401,7.121623338911401,0.06944857184205161,0.06944857184205161
11,2015,"[5968.9, 3031.0]","[4578.37109375, 2625.70458984375]",0.22759513696247952,22.75951369624795,0.1995382522479416,0.1995382522479416
11,2016,"[5995.8, 2481.6]","[5967.01416015625, 3489.523193359375]",0.16821193426449646,16.821193426449646,0.12229091858389664,-0.11549972320707115
11,2017,"[2515.1, 5755.7]","[3050.54833984375, 5802.2578125]",0.09190108097317935,9.190108097317935,0.07036878564875833,-0.07036878564875833
11,2018,"[5927.3, 2205.2]","[5064.56005859375, 2620.54052734375]",0.1665079026949219,16.65079026949219,0.15715714340608675,0.05501376133569013
11,2019,"[2381.4, 5230.2]","[1807.3472900390625, 5594.982421875]",0.12636975272063997,12.636975272063996,0.12334267852172182,0.027493600305577987
11,2020,"[5225.6, 2540.2]","[5244.1611328125, 2222.721435546875]",0.05791407999140067,5.791407999140067,0.043271742417474626,0.03849151814888681
11,2021,"[2567.4, 4826.0]","[2390.17822265625, 5633.85205078125]",0.15820097696613344,15.820097696613345,0.1332369178084508,-0.08529638237313009
11,2022,"[4989.4, 2426.1]","[5228.40966796875, 2313.312744140625]",0.05040192824050018,5.040192824050018,0.04744075569120427,-0.017021429722793534
3,1987,"[2073.8, 765.2, 1090.7, 1804.6, 1140.0, 1483.9, 1016.4, 1000.0, 1353.3, 707.5]","[1579.693603515625, 954.2767944335938, 1010.2285766601562, 1786.281494140625, 976.1043090820312, 1432.7513427734375, 1148.86181640625, 1047.4993896484375, 1203.9302978515625, 951.8833618164062]",0.16441344521479978,16.441344521479976,0.12631131594329495,0.027654037157781433
3,1988,"[1109.9, 952.0, 1640.1, 1171.8, 1800.0, 1288.2, 1390.7, 1902.0, 2113.7, 871.2]","[787.6661376953125, 1093.0242919921875, 1099.419677734375, 1081.6627197265625, 1445.15869140625, 1262.0491943359375, 1166.6546630859375, 1688.384521484375, 1206.6416015625, 785.2222290039062]",0.2698710134758551,26.98710134758551,0.2040622528692541,0.18425491390015564
3,1989,"[885.3, 1395.0, 1187.8, 2130.1, 1073.4, 984.5, 1988.9, 1261.0, 1269.2, 1187.5]","[846.4200439453125, 1351.289306640625, 1067.351318359375, 1832.1759033203125, 829.9306640625, 972.8930053710938, 1491.747314453125, 1181.396484375, 1237.0511474609375, 1312.7669677734375]",0.15631845505428246,15.631845505428247,0.11152026011099225,0.0927715090691463
3,1990,"[895.4, 2138.3, 1017.9, 965.3, 1130.1, 999.3, 1188.9, 2199.1, 1025.2, 1327.5]","[726.1934204101562, 2113.625732421875, 946.1172485351562, 820.283935546875, 1535.4510498046875, 1120.479248046875, 1269.4273681640625, 1708.4678955078125, 1194.6693115234375, 1259.352783203125]",0.1760942637123936,17.60942637123936,0.13548428353488495,0.014971056633501784
3,1991,"[1392.1, 1155.6, 1650.2, 1526.0, 1052.7, 1141.9, 1129.9, 906.0, 1644.8, 928.1]","[1243.763427734375, 1136.2784423828125, 1735.503662109375, 1396.6895751953125, 1022.6551513671875, 1074.8492431640625, 1466.824951171875, 1111.858154296875, 1182.6304931640625, 1015.1502075195312]",0.1653081030105107,16.53081030105107,0.12543569979882682,0.011263136661094676
3,1992,"[1014.0, 1118.1, 480.2, 1088.5, 977.1, 2198.9, 1204.0, 1743.0, 1225.0, 1409.5]","[887.724365234375, 1217.798828125, 1025.801025390625, 1100.41796875, 927.7610473632812, 1000.1455078125, 1458.0296630859375, 1632.428466796875, 1138.1683349609375, 1329.3258056640625]",0.3456065371111478,34.56065371111478,0.20574187148483591,0.05945425835117201
3,1993,"[1800.0, 1740.0, 1763.0, 1509.2, 1159.9, 1532.7, 1184.8, 2048.2, 977.8, 1125.5]","[1364.72314453125, 1146.8262939453125, 1666.5614013671875, 1355.1884765625, 1037.6268310546875, 1152.6258544921875, 1372.1474609375, 2145.048828125, 943.1240234375, 1047.0313720703125]",0.18885606004827918,18.885606004827917,0.14679430039562855,0.10849575257066946
3,1994,"[1675.0, 1882.3, 1493.3, 2114.0, 920.9, 1272.0, 930.6, 1022.8, 1524.5, 1163.9]","[1255.918701171875, 1498.967041015625, 1421.0438232421875, 1852.5238037109375, 863.4020385742188, 1484.1158447265625, 1001.9848022460938, 1022.4908447265625, 1765.39208984375, 1183.08251953125]",0.1609929091031412,16.09929091031412,0.1241154203357489,0.046457929411537535
3,1995,"[1203.6, 1351.7, 1502.0, 2197.2, 2466.0, 1120.0, 1266.6, 855.3, 1173.7, 1835.5]","[1150.9229736328125, 817.591796875, 1443.6639404296875, 2064.13037109375, 1771.6529541015625, 1047.11376953125, 1261.3477783203125, 1065.8001708984375, 948.7833862304688, 1358.377197265625]",0.22344860645315026,22.344860645315027,0.16452590260346045,0.13640597274981253
3,1996,"[1244.6, 1443.3, 1326.1, 940.4, 2257.2, 1515.3, 2015.0, 1081.8, 1834.6, 1109.9]","[1126.1998291015625, 1165.6607666015625, 1233.0888671875, 924.1068725585938, 2209.79150390625, 1480.659423828125, 2122.472900390625, 1149.179931640625, 1342.2054443359375, 1280.2440185546875]",0.13389838899046558,13.389838899046557,0.09649003555385255,0.04974136603611345
3,1997,"[1067.6, 1095.9, 1202.0, 1251.0, 1658.2, 2748.3, 1090.8, 1577.0, 1287.0, 1528.5]","[976.0203247070312, 1949.9840087890625, 1121.6131591796875, 1241.870361328125, 1969.666015625, 2061.161376953125, 1437.2352294921875, 1592.47265625, 1238.756103515625, 1500.77392578125]",0.2613117422611142,26.13117422611142,0.1703854641563601,-0.040206886774787065
3,1998,"[1320.0, 1114.3, 867.3, 1371.1, 2457.5, 1906.2, 1485.0, 823.1, 1847.7, 1330.8]","[1270.7506103515625, 1258.088134765625, 1070.613525390625, 1386.2708740234375, 2548.468017578125, 2303.60888671875, 1424.6326904296875, 1511.8828125, 1447.8818359375, 1280.9241943359375]",0.203246738563231,20.3246738563231,0.1445116656284428,-0.06748754265862769
3,1999,"[1599.8, 1300.1, 1810.9, 1197.9, 2504.7, 1251.8, 1455.7, 2291.7, 1376.1, 755.6]","[1249.823974609375, 1582.44384765625, 1434.7379150390625, 1074.610107421875, 2067.622314453125, 1177.7764892578125, 1479.3629150390625, 1949.7509765625, 1375.3148193359375, 1174.5072021484375]",0.18738132993210058,18.73813299321006,0.15621014572313083,0.06293943364941246
3,2000,"[1423.0, 701.8, 1608.2, 1300.1, 1148.1, 2247.5, 1202.0, 1742.8, 1951.2, 1457.8]","[1238.416259765625, 1235.03759765625, 1577.0343017578125, 1358.5433349609375, 1016.9039306640625, 2069.92626953125, 993.023193359375, 1175.29638671875, 2313.454833984375, 1389.0850830078125]",0.1999013577770582,19.99013577770582,0.15718926716028245,0.028126420334432592
