country,year,y_true,y_pred,NRMSE,rRMSE,NMAE,nME,koppen_class
Chile,1987,[2770.1],[2523.3564747217074],0.08907386927486102,8.907386927486103,0.08907386927486102,0.08907386927486102,5
Chile,1988,[3007.5],[2860.7232628948873],0.04880357010976316,4.880357010976316,0.04880357010976316,0.04880357010976316,5
Chile,1989,[3267.7],[4788.3342296978335],0.46535307087487643,46.535307087487645,0.46535307087487643,-0.46535307087487643,5
Chile,1990,[2948.1],[2895.0981506264425],0.01797830785032985,1.797830785032985,0.01797830785032985,0.01797830785032985,5
Chile,1991,[3405.7],[2874.6993418485285],0.15591527678640846,15.591527678640846,0.15591527678640846,0.15591527678640846,5
Chile,1992,[3378.7],[3004.7629673874358],0.11067482540993993,11.067482540993993,0.11067482540993993,0.11067482540993993,5
Chile,1993,[3350.0],[3031.5228019542633],0.09506782031216021,9.506782031216021,0.09506782031216021,0.09506782031216021,5
Chile,1994,[3515.7],[40390.854552874705],10.488709091468188,1048.8709091468188,10.488709091468188,-10.488709091468188,5
Chile,1995,[3550.0],[3125.451353567801],0.11959116800907012,11.959116800907012,0.11959116800907012,0.11959116800907012,5
Chile,1996,[3327.8],[3414.7851628886197],0.026138939506166074,2.6138939506166072,0.026138939506166074,-0.026138939506166074,5
Chile,1997,[4017.4],[3210.0880698199016],0.2009538333698657,20.09538333698657,0.2009538333698657,0.2009538333698657,5
Chile,1998,[4384.6],[3350.152522538623],0.23592744548222808,23.592744548222807,0.23592744548222808,0.23592744548222808,5
Chile,1999,[3534.2],[3349.8005355545038],0.05217572985272369,5.217572985272369,0.05217572985272369,0.05217572985272369,5
Chile,2000,[3812.0],[3457.191793247042],0.09307665444726078,9.307665444726078,0.09307665444726078,0.09307665444726078,5
Chile,2001,[4299.9],[3353.555202161723],0.22008530380666447,22.008530380666446,0.22008530380666447,0.22008530380666447,5
Chile,2002,[4272.2],[3878.4867235718],0.09215703301067357,9.215703301067357,0.09215703301067357,0.09215703301067357,5
Chile,2003,[4323.0],[3438.7498212147125],0.2045454959022178,20.45454959022178,0.2045454959022178,0.2045454959022178,5
Chile,2004,[4571.0],[3767.6467634368596],0.1757499970604114,17.57499970604114,0.1757499970604114,0.1757499970604114,5
Chile,2005,[4413.0],[3522.433405178888],0.20180525602109953,20.180525602109952,0.20180525602109953,0.20180525602109953,5
Chile,2006,[4460.1],[3785.843532045689],0.15117519068054786,15.117519068054786,0.15117519068054786,0.15117519068054786,5
Chile,2007,[4785.9],[3056.739197484361],0.3613031618954928,36.130316189549276,0.3613031618954928,0.3613031618954928,5
Chile,2008,[4574.8],[3760.084383461118],0.17808770143806993,17.808770143806992,0.17808770143806993,0.17808770143806993,5
Chile,2009,[4080.9],[3640.7920022888434],0.10784581776352195,10.784581776352194,0.10784581776352195,0.10784581776352195,5
Chile,2010,[5765.8],[3601.486581770313],0.3753708797096131,37.53708797096131,0.3753708797096131,0.3753708797096131,5
Chile,2011,[5806.0],[3580.2905867385657],0.383346437006792,38.3346437006792,0.383346437006792,0.383346437006792,5
Chile,2012,[4946.8],[3981.0461059739782],0.19522800477602126,19.522800477602125,0.19522800477602126,0.19522800477602126,5
Chile,2013,[5814.3],[4262.330165968916],0.2669229028483367,26.69229028483367,0.2669229028483367,0.2669229028483367,5
Chile,2014,[5329.0],[3987.965423689705],0.25164844742171044,25.164844742171045,0.25164844742171044,0.25164844742171044,5
Chile,2015,[5632.6],[4375.556886612354],0.2231728000191113,22.31728000191113,0.2231728000191113,0.2231728000191113,5
Chile,2016,[6070.6],[5378.255549597103],0.11404876789821394,11.404876789821394,0.11404876789821394,0.11404876789821394,5
Chile,2017,[5996.6],[4739.472472029161],0.20964005069053124,20.964005069053123,0.20964005069053124,0.20964005069053124,5
Chile,2018,[6213.7],[4744.056671150776],0.23651662115152383,23.651662115152384,0.23651662115152383,0.23651662115152383,5
Chile,2019,[6286.0],[4650.648922683416],0.26015766422471914,26.015766422471913,0.26015766422471914,0.26015766422471914,5
Chile,2020,[6003.8],[6197.369833819183],0.03224121953082768,3.224121953082768,0.03224121953082768,-0.03224121953082768,5
Chile,2021,[5982.1],[5424.915202485556],0.09314200657201395,9.314200657201395,0.09314200657201395,0.09314200657201395,5
Chile,2022,[5891.7],[4929.202184734006],0.16336504154420528,16.336504154420528,0.16336504154420528,0.16336504154420528,5
Kyrgyzstan,1995,[1717.5],[1747.5923288891413],0.017521006631232197,1.7521006631232197,0.017521006631232197,-0.017521006631232197,29
Kyrgyzstan,1996,[2135.3],[1838.2913336657873],0.13909458452405415,13.909458452405415,0.13909458452405415,0.13909458452405415,29
Kyrgyzstan,1997,[2317.4],[1690.9458191790982],0.27032630569642785,27.032630569642784,0.27032630569642785,0.27032630569642785,29
Kyrgyzstan,1998,[2357.8],[2181.347863681931],0.07483761825348599,7.483761825348599,0.07483761825348599,0.07483761825348599,29
Kyrgyzstan,1999,[2297.7],[2381.315368764095],0.0363908990573597,3.6390899057359696,0.0363908990573597,-0.0363908990573597,29
Kyrgyzstan,2000,[2342.0],[2214.2593740380025],0.05454339281041736,5.454339281041736,0.05454339281041736,0.05454339281041736,29
Kyrgyzstan,2001,[2488.3],[2204.067273128932],0.11422767627338676,11.422767627338676,0.11422767627338676,0.11422767627338676,29
Kyrgyzstan,2002,[2301.7],[2332.8179536493376],0.013519552352321232,1.3519552352321231,0.013519552352321232,-0.013519552352321232,29
Kyrgyzstan,2003,[2364.9],[2348.4253167380207],0.0069663339938176696,0.6966333993817669,0.0069663339938176696,0.0069663339938176696,29
Kyrgyzstan,2004,[2434.4],[2282.1886754329257],0.06252519083432237,6.252519083432237,0.06252519083432237,0.06252519083432237,29
