year,y_true,y_pred,R2,NRMSE,rRMSE,NMAE,nME
1984,"[2096.8, 955.8, 3666.8, 1543.6, 1072.0, 790.4, 1208.0, 2306.8, 1481.9]","[2762.9080000000004, 915.6, 4394.654999999998, 1729.3949999999998, 1640.9489999999992, 1365.8629999999998, 1471.059, 1986.9770000000017, 1700.3029999999987]",0.7093179537160452,0.27227635734129324,27.227635734129326,0.2357909946369878,-0.188175517950549
1985,"[2300.9, 912.5, 3759.0, 1162.7, 1245.0, 1335.9, 853.8, 1617.7, 1612.3]","[2838.4569999999994, 934.9490000000005, 4328.442999999996, 1671.5970000000002, 1343.6110000000003, 1179.7119999999995, 1520.1189999999988, 2066.553, 1637.2229999999993]",0.7629778960307769,0.2526024562043731,25.26024562043731,0.2049514182624086,-0.18384464654927726
1986,"[2856.5, 835.5, 3802.8, 1243.0, 1713.8, 1166.7, 1198.9, 1781.9, 1880.6]","[2938.4590000000003, 883.2720000000003, 4188.7649999999985, 1626.3190000000009, 1313.1369999999993, 1315.7019999999998, 1308.7790000000014, 1828.2360000000015, 1647.3209999999985]",0.9220453152371393,0.13577389158619127,13.577389158619127,0.11154171495840363,-0.03460560568456951
1987,"[2770.1, 840.8, 4715.8, 1842.5, 1060.8, 1400.5, 1803.3, 1884.7, 1559.3]","[2839.0869999999995, 829.9149999999998, 4413.812999999997, 1862.0469999999993, 1379.9399999999996, 1295.6779999999997, 1375.1599999999994, 1871.6029999999996, 1767.267]",0.9597144073452926,0.11080520853773833,11.080520853773832,0.08248061842061119,0.013608497689872667
1988,"[3007.5, 892.5, 4751.0, 2341.0, 1735.2, 1247.0, 1801.9, 1834.4, 1734.3]","[3207.4669999999996, 823.0349999999999, 4779.830999999995, 2114.9069999999997, 1223.3179999999993, 1280.4569999999999, 1517.656, 1895.5930000000005, 1804.5309999999993]",0.9571996419553848,0.10395892345748081,10.39589234574808,0.07678358008353642,0.036082306356230484
1989,"[3267.7, 837.4, 4941.6, 2392.0, 1493.4, 754.0, 1090.6, 1894.7, 1865.5]","[3214.9619999999995, 965.6079999999993, 4955.53, 2156.93, 1197.3469999999998, 1402.1280000000002, 1592.8189999999997, 1844.4119999999987, 1802.8889999999997]",0.9415877039487294,0.14842184797301738,14.842184797301739,0.10731271140266178,-0.032137250565088885
1990,"[2948.1, 1012.9, 5196.7, 1851.0, 1329.0, 1272.1, 1093.4, 1894.7, 1824.9]","[3450.8090000000007, 775.4909999999998, 4697.778999999994, 1826.424, 1294.9259999999997, 1406.5460000000007, 1462.8480000000004, 1935.6519999999998, 1787.9049999999997]",0.9485315390259204,0.1379241098006731,13.79241098006731,0.10202195106064268,-0.011701804285993172
1991,"[3405.7, 805.6, 4816.3, 1613.5, 1869.9, 1700.6, 1491.6, 1897.2, 1841.0]","[3219.6490000000013, 851.9570000000001, 4989.963999999995, 1772.8139999999999, 1162.1259999999997, 1475.45, 1690.5119999999984, 1912.528999999999, 1804.562999999999]",0.9412136821191541,0.12772060231177748,12.772060231177749,0.089962039770798,0.02889894760665421
1992,"[3378.7, 2733.5, 907.3, 1662.5, 599.9, 5254.6, 2170.5, 2303.5, 1767.4, 3092.6, 701.1, 1703.0, 1765.3, 1903.0, 2180.9, 1332.4, 1991.0, 2160.0]","[3349.3680000000018, 2093.9229999999993, 1000.1620000000007, 1835.358, 812.196, 4712.968999999995, 1599.7559999999992, 2009.2809999999997, 1647.226999999999, 2846.151, 1335.3619999999999, 1476.6610000000014, 1502.4839999999997, 1616.0349999999994, 2036.4790000000005, 800.2230000000004, 1854.6789999999994, 2218.4610000000025]",0.8890046974169353,0.16753470959274933,16.75347095927493,0.13832199685166696,0.07606056818907027
1993,"[3350.0, 2455.5, 851.3, 1358.5, 589.7, 5297.0, 1685.5, 1601.8, 1425.0, 3798.0, 680.8, 1370.0, 1845.4, 1765.5, 2327.2, 917.8, 1946.6, 2225.7]","[3465.7710000000025, 2229.151999999999, 1028.4650000000008, 1872.7239999999997, 837.9409999999996, 5221.480999999996, 1864.7870000000007, 2152.438999999999, 1600.3629999999985, 2548.6539999999995, 1340.1139999999994, 1298.3529999999998, 1813.5009999999997, 1744.7260000000003, 2148.8119999999994, 996.7509999999999, 1880.7749999999992, 2035.6510000000014]",0.8801021111891892,0.20267373262749364,20.267373262749363,0.13549095130355907,-0.016600124537562592
