year,y_true,y_pred,R2,NRMSE,rRMSE,NMAE,nME
1987,"[2770.1, 840.8, 4715.8, 1842.5, 1060.8, 1400.5, 1803.3, 1884.7, 1559.3]","[2388.793517784024, 890.6855265689662, 2814.985618419592, 1088.087718509888, 1363.8312704455811, 1373.0514240027574, 1446.9854238327707, 1738.5811155172191, 1637.986870087655]",0.5770941666785487,0.3590104868483447,35.90104868483447,0.2236303599456282,0.17534660387919915
1988,"[3007.5, 892.5, 4751.0, 2341.0, 1735.2, 1247.0, 1801.9, 1834.4, 1734.3]","[2666.3626498883996, 979.8788423786152, 3751.3996750196934, 1991.4000504214487, 1404.271199600827, 1351.38251698218, 1615.206157436539, 1750.524357428114, 1550.9567843012655]",0.8627204846447379,0.18618339322388203,18.618339322388202,0.1378634302378163,0.11803780688055282
1989,"[3267.7, 837.4, 4941.6, 2392.0, 1493.4, 754.0, 1090.6, 1894.7, 1865.5]","[3059.499213306818, 874.0788548231791, 4752.397012501449, 1940.1502589271747, 1478.5962711690001, 1408.3483670015205, 1736.9412157397583, 1821.1898568836486, 1630.832058239166]",0.9172647485737242,0.176640787115882,17.6640787115882,0.13538422101522915,-0.008908345440268573
1990,"[2948.1, 1012.9, 5196.7, 1851.0, 1329.0, 1272.1, 1093.4, 1894.7, 1824.9]","[3479.8859645254934, 818.4012418620318, 5080.676056877937, 2401.7277790309613, 1431.157898673609, 1429.2464677474072, 1698.1925472369524, 2030.6802266681773, 1858.21758298335]",0.9241012768287353,0.1674892097661093,16.74892097661093,0.13170805567698618,-0.09799736009759209
1991,"[3405.7, 805.6, 4816.3, 1613.5, 1869.9, 1700.6, 1491.6, 1897.2, 1841.0]","[3055.1964004082247, 1035.2882493870252, 4056.280653533722, 2030.0717089630734, 1521.3733578814392, 1350.2263425001224, 1627.4198121432448, 1914.789363841342, 1866.1000923399256]",0.8978517387407021,0.16835976771096303,16.835976771096302,0.1354939702053917,0.05064727946556731
1992,"[3378.7, 2733.5, 907.3, 1662.5, 599.9, 5254.6, 2170.5, 2303.5, 1767.4, 3092.6, 701.1, 1703.0, 1765.3, 1903.0, 2180.9, 1332.4, 1991.0, 2160.0]","[3489.5329192648155, -7067.771013834147, -780.1483298143908, -247.8614880273326, 976.511173440097, 3984.785114388431, 1518.0780159347844, 2124.4771071695, -4835.9546960032485, -3321.742342463952, 1501.7789403407592, 1494.0939701813074, 1545.5790778260423, -11198.938384474037, 1922.7022581265358, -11150.563739729481, 1779.1042018279527, -9309.853996900722]",-31.685277563157754,2.8749386808740907,287.49386808740906,1.8017729923748227,1.7332689275656548
1993,"[3350.0, 2455.5, 851.3, 1358.5, 589.7, 5297.0, 1685.5, 1601.8, 1425.0, 3798.0, 680.8, 1370.0, 1845.4, 1765.5, 2327.2, 917.8, 1946.6, 2225.7]","[3496.409273591147, 2634.119045018837, 1908.3676326373868, 1706.1810232331018, 1205.5416974770842, 3569.75303828496, 1939.9399805818884, 2137.251291862925, 1893.8425528435005, 3258.277100891273, 1655.4241158021837, 1706.1734735683544, 1795.2354332446403, 1874.6778658892833, 2097.3333632325357, 1107.6615087573664, 1829.651300730655, 2230.5970856745307]",0.7206753736469069,0.3093472867178568,30.934728671785678,0.22211179389184182,-0.07199332747241306
1994,"[3515.7, 1826.5, 840.9, 1515.0, 743.1, 5002.6, 1629.6, 2565.3, 1324.4, 3074.5, 1811.1, 1069.4, 1756.1, 1449.8, 2023.7, 749.0, 1893.5, 1784.2]","[2894.859424377886, 2169.705520249214, 1540.8291653921058, 1356.8006641995644, 1180.1276220896211, 3273.3551981353385, 1710.367586898484, 2009.9695875012098, 1246.0959169750167, 3058.6510604840264, 1619.103761164854, 1494.0111673269232, 1846.5680681068043, 1484.6274032442616, 1953.3820109644078, 822.0088902550569, 1807.7025336961628, 2281.514835417758]",0.7408859863981034,0.274724927491944,27.472492749194398,0.1789485891723866,0.02385347492715145
1995,"[3550.0, 1717.5, 888.2, 2142.1, 805.2, 5422.1, 1494.0, 2335.9, 1303.2, 2969.9, 554.3, 1278.0, 1450.7, 1394.6, 2167.5, 574.8, 2081.1, 2548.0]","[3130.5328910720737, 1645.8040974752087, 1251.213466689323, 1630.344668905756, 1036.202070998237, 4182.317770420016, 1739.2557195854256, 2210.9859345725768, 1660.3842293511814, 3055.546942889805, 1597.664957970474, 1591.2035397403781, 1783.2939414922232, 2136.152320857643, 2000.9981416751193, 1300.890853154156, 1911.6012243469208, 1301.587881908945]",0.7374006279560056,0.3085544505170258,30.855445051702578,0.24191571476139098,-0.014098083550973486
1996,"[3327.8, 2135.3, 856.6, 2063.5, 866.7, 5638.4, 1662.7, 2595.7, 1403.9, 2299.3, 1841.5, 1615.1, 2096.1, 1544.9, 1934.4, 683.5, 2018.4, 2356.9]","[3210.2117889677484, 1606.71989713469, 1377.7969845576142, 1702.9685607004842, 1009.4769889075761, 4664.499164601619, 1673.3544601422584, 2313.925812973837, 1668.8192396874426, 2289.433037557194, 1652.5400820822733, 1468.0016409016087, 1843.5162987607007, 230.8632509290644, 2106.7727565847804, -846.5294331121072, 2013.1608354184973, 1775.8191796469757]",0.6927922139562818,0.2898622554558354,28.986225545583537,0.20040741819502841,0.14020712800671736
