country,year,y_true,y_pred,NRMSE,rRMSE,NMAE,nME,koppen_class
Chile,1984,[2096.8],[1418.8917408398397],0.323306113678062,32.3306113678062,0.323306113678062,0.323306113678062,5
Chile,1985,[2300.9],[3429.021818744291],0.4902958923657225,49.02958923657225,0.4902958923657225,-0.4902958923657225,5
Chile,1986,[2856.5],[3802.270023688452],0.33109400444195763,33.109400444195764,0.33109400444195763,-0.33109400444195763,5
Chile,1987,[2770.1],[4002.4425117846654],0.44487293302937275,44.487293302937275,0.44487293302937275,-0.44487293302937275,5
Chile,1988,[3007.5],[4238.891753603319],0.40944031707508516,40.944031707508515,0.40944031707508516,-0.40944031707508516,5
Chile,1989,[3267.7],[4406.984576679473],0.34865029735883757,34.86502973588376,0.34865029735883757,-0.34865029735883757,5
Chile,1990,[2948.1],[4399.889772258979],0.49244929692309597,49.2449296923096,0.49244929692309597,-0.49244929692309597,5
Chile,1991,[3405.7],[4325.908466115979],0.2701965722512197,27.019657225121968,0.2701965722512197,-0.2701965722512197,5
Chile,1992,[3378.7],[4034.257444992124],0.19402653239178505,19.402653239178505,0.19402653239178505,-0.19402653239178505,5
Chile,1993,[3350.0],[4234.583195529014],0.26405468523254155,26.405468523254154,0.26405468523254155,-0.26405468523254155,5
Chile,1994,[3515.7],[6095.830401885232],0.7338881024789466,73.38881024789467,0.7338881024789466,-0.7338881024789466,5
Chile,1995,[3550.0],[4423.534415940309],0.24606603265924207,24.606603265924207,0.24606603265924207,-0.24606603265924207,5
Chile,1996,[3327.8],[4418.654170867856],0.32780039992423093,32.78003999242309,0.32780039992423093,-0.32780039992423093,5
Chile,1997,[4017.4],[4370.138549661882],0.08780269568922243,8.780269568922243,0.08780269568922243,-0.08780269568922243,5
Chile,1998,[4384.6],[4309.225503045586],0.01719073506235782,1.7190735062357818,0.01719073506235782,0.01719073506235782,5
Chile,1999,[3534.2],[4371.858215148731],0.23701494401808923,23.701494401808922,0.23701494401808923,-0.23701494401808923,5
Chile,2000,[3812.0],[3303.48479183761],0.13339853309611494,13.339853309611494,0.13339853309611494,0.13339853309611494,5
Chile,2001,[4299.9],[4391.487708004506],0.02129996232575329,2.129996232575329,0.02129996232575329,-0.02129996232575329,5
