year,y_true,y_pred,R2,NRMSE,rRMSE,NMAE,nME
1987,"[1442.6, 2073.8, 1090.7, 606.5, 4757.1, 916.3, 1744.7, 765.2, 1161.7, 666.4, 1558.4, 1016.4, 1353.3, 1140.0, 3189.7, 1804.6, 1483.9, 1963.3, 1000.0, 707.5, 1238.5, 917.3]","[1535.1504366414074, 1330.936410462233, 1213.462754673288, 894.0544149194077, 1730.5165848595439, 1571.7791108641982, 1363.8033159790446, 1041.7154690684647, 1461.0102570297313, 817.9363881364409, 1818.5467985056516, 1343.3178851703553, 1383.2136949868632, 1447.8140723961146, 1929.1274553674132, 1679.4527394338418, 1304.5090265330118, 1695.5670427433486, 951.0200886987946, 1088.0257270437696, 1664.7439993376581, 1297.5867052734063]",0.29493406836868674,0.5194778357578148,51.94778357578148,0.3076800974900078,0.06241535871562316
1988,"[1344.0, 2113.7, 1390.7, 232.2, 4965.0, 881.6, 2687.4, 1109.9, 1182.3, 922.1, 1619.5, 1171.8, 1640.1, 1288.2, 3774.4, 1902.0, 1800.0, 1953.1, 952.0, 871.2, 1287.0, 1806.6]","[1360.783896617369, 1181.9815936473517, 1081.672140566587, 951.5312077995641, 1552.1650878370147, 1361.69542163447, 1231.7884851146948, 852.1725264858629, 1219.3428988108863, 604.7250685953978, 1530.5760856435077, 1155.2011769656772, 1095.3216933773651, 1321.9304904331761, 1647.6685153902592, 1541.0280173053998, 1033.6569631981456, 1530.0238046699892, 835.4603145212807, 866.8019971137788, 1375.2269371233874, 1173.5085371196787]",0.02562899099440441,0.5934976149718667,59.34976149718667,0.35617373843649686,0.28162605949968994
1989,"[1443.8, 2130.1, 1261.0, 377.9, 5380.4, 1091.7, 1807.8, 1073.4, 1225.8, 1047.6, 2840.5, 1187.8, 1395.0, 1269.2, 2910.3, 1988.9, 1187.5, 2103.3, 984.5, 885.3, 1018.8, 1707.9]","[1498.7848253808775, 1555.4295231383767, 1255.0165412327628, 1025.69286124029, 1935.5689472128952, 1524.6308314606717, 1440.1311739139003, 1045.6864451109634, 1443.5593993662278, 859.411879660789, 1836.182050006843, 1269.6066566085028, 1340.260400230397, 1711.936263532633, 2048.8509886823304, 1813.7442366074142, 1252.320968754347, 1791.4492015539086, 1121.519067513142, 1124.7475994942179, 1564.5871666483781, 1369.7476235168738]",0.308481915293653,0.5101367812138622,51.01367812138622,0.2813939625571495,0.12361841345686791
1990,"[1815.3, 2138.3, 1188.9, 289.9, 5780.3, 1060.2, 1431.6, 965.3, 1335.8, 1100.0, 2205.1, 999.3, 1130.1, 1327.5, 3460.8, 2199.1, 1025.2, 2132.3, 1017.9, 895.4, 1240.3, 1720.6]","[1455.3831628940852, 1728.6782210432211, 1425.438836366342, 1012.922460096439, 2162.0538325863445, 1583.8336811943045, 1532.8689564129586, 1147.301420882402, 1472.186973762682, 936.5937667874132, 1947.7925047620763, 1325.510372036702, 1445.3588437137428, 1677.6478906584605, 2169.2849236306383, 1740.1521770990662, 1267.902784102819, 1891.1547295788573, 1097.03651229095, 1145.2605301666401, 1574.3250048157727, 1433.0361157994676]",0.3733626459947764,0.5301793785161235,53.01793785161235,0.29863147936101303,0.09016863505832863
1991,"[2006.5, 1644.8, 1526.0, 396.2, 5895.1, 1382.1, 1714.0, 906.0, 1296.9, 540.8, 2257.3, 1141.9, 1129.9, 1392.1, 4044.4, 1650.2, 1155.6, 2150.5, 1052.7, 928.1, 1010.5, 1440.0]","[1387.4488342190375, 1560.204233284569, 1181.9623493087022, 1170.7630815560224, 2156.5030475572726, 1354.1052268290118, 1553.51937602899, 901.0981552548831, 1484.417233498409, 982.2340022757936, 2031.6016270520213, 1261.3137119082328, 1155.3954551776183, 1725.643315314649, 2163.733847817565, 1741.4346200850803, 1086.7466812943119, 1775.0031775633038, 921.0673542737627, 952.6154753487577, 1677.9788888487005, 1420.8070749895369]",0.34932867119172173,0.5674784042142974,56.74784042142974,0.2822134003573302,0.13681899400227404
1992,"[1826.6, 2198.9, 1204.0, 189.9, 6134.6, 1041.6, 731.1, 1014.0, 1386.5, 579.2, 785.3, 480.2, 1118.1, 1409.5, 4523.7, 1743.0, 1225.0, 2203.0, 1088.5, 977.1, 1543.5, 410.8]","[1306.582674957897, 2019.265555251261, 1215.4388897326849, 1018.530068167709, 2343.360478479185, 1190.8274228291866, 1420.7379557229658, 830.1281042868345, 1642.6907843291792, 902.2670164388487, 1995.2328137794862, 1104.6804989092, 1129.2251551263605, 1710.83549504469, 2166.5966054614114, 1606.2147332961526, 1281.2116176173984, 2035.5794730744497, 859.2841886111707, 858.8533916801637, 1502.1807321732033, 1267.7792952778082]",0.37155041769507713,0.685437828350366,68.54378283503661,0.38572994921360576,0.07117140629952456
1993,"[1753.6, 2048.2, 1509.2, 135.3, 6078.0, 1144.2, 2522.8, 1159.9, 1523.5, 887.5, 2284.0, 1532.7, 1184.8, 1800.0, 4355.2, 1763.0, 1740.0, 2197.5, 1125.5, 977.8, 1378.5, 1652.6]","[1542.2316824433972, 1485.0660991025995, 1386.5316152326745, 1158.4902879446404, 2274.63870328393, 1362.7061591864713, 1665.9851823054287, 1041.3216826482078, 1520.8745024043649, 1071.3581636170798, 2188.328574279685, 1198.4666372443255, 1268.3589753031674, 1796.9706312481517, 2294.9295930567414, 1876.9309497710142, 1341.2304466471633, 1964.2683337473936, 948.5894579668958, 1038.2496263752118, 1577.2996639853839, 1489.082725299781]",0.33352740168890005,0.5326541192212134,53.265411922121345,0.2705631857464145,0.1781892806782752
1994,"[1988.2, 1524.5, 1493.3, 169.8, 5906.5, 1120.8, 1502.5, 930.6, 1503.5, 862.9, 2848.1, 920.9, 1272.0, 1882.3, 4237.1, 2114.0, 1675.0, 2209.1, 1163.9, 1022.8, 1273.3, 1213.3]","[1441.0201960266734, 1489.4186870825238, 1295.540614902991, 1165.8957860598575, 2445.7161935397544, 1164.455049017216, 1692.7665123228799, 922.5755703002761, 1443.3673070206032, 978.7644377145178, 2078.78622542741, 1313.1791663897561, 1172.8048470602662, 1709.9562912040876, 2104.057252899659, 1559.578746962909, 1185.8378838379567, 1977.0430480146842, 898.9619128550022, 884.3131565319973, 1428.690239948458, 1346.4617148125155]",0.3923910797065947,0.5324064744113538,53.24064744113538,0.2881114417268814,0.18373424489802861
1995,"[1730.4, 2197.2, 1502.0, 947.7, 6163.0, 1155.1, 1418.5, 855.3, 1533.4, 812.6, 1380.0, 1351.7, 1266.6, 1835.5, 4522.3, 2466.0, 1120.0, 2258.0, 1203.6, 1173.7, 2206.5, 594.9]","[1815.5135530073526, 1435.7142073712669, 1644.90487001306, 1081.5058398845317, 2597.4262524634796, 1644.193095345614, 1783.4655398658633, 1285.6170228356943, 1651.8998775215039, 1097.9623554301606, 2355.6682336834315, 1228.1698666627606, 1500.9113326016754, 2156.037641640815, 2584.0062457779986, 2076.2028032335247, 1489.2171003753106, 2108.4648056337946, 1136.7649923297836, 1253.3282802837273, 1994.997504831273, 1357.6376264558442]",0.41818299564889405,0.5260843060957938,52.60843060957938,0.3022803368428654,0.060825085724581396
1996,"[2089.2, 2257.2, 1515.3, 246.3, 6952.3, 1142.5, 2086.4, 940.4, 1517.5, 1249.0, 2704.3, 1443.3, 1326.1, 1834.6, 4039.7, 2015.0, 1109.9, 2486.2, 1244.6, 1081.8, 1776.6, 1415.0]","[1797.2543190500364, 1711.7084353515204, 1662.7309860233927, 1206.3276907439863, 2596.2227012712488, 1661.2472459481419, 1745.6964184558099, 1224.979818871997, 1682.5889152439788, 1011.2737876750161, 2414.061963440815, 1427.5837365393186, 1439.8110252908195, 2234.0171061804876, 2719.5027289054406, 2198.7724498018765, 1530.2917822386783, 2266.2955316782086, 1155.7448405417367, 1264.759556375477, 1930.0526181117825, 1541.5362766012959]",0.4014982267305637,0.531811586913962,53.1811586913962,0.267532726719973,0.0953716712105265
