country,year,y_true,y_pred,NRMSE,rRMSE,NMAE,nME,koppen_class
Lao People's Democratic Republic,1984,[1187.2],[1731.2934764887164],0.4582997611933257,45.82997611933257,0.4582997611933257,-0.4582997611933257,11
Lao People's Democratic Republic,1985,[1239.8],[1513.9826496695978],0.22115070952540558,22.11507095254056,0.22115070952540558,-0.22115070952540558,11
Lao People's Democratic Republic,1986,[1406.7],[1810.955976395091],0.28737895528193,28.737895528193004,0.28737895528193,-0.28737895528193,11
Lao People's Democratic Republic,1987,[1442.6],[2068.2402011837776],0.43368931178689707,43.36893117868971,0.43368931178689707,-0.43368931178689707,11
Lao People's Democratic Republic,1988,[1344.0],[1953.9981885296029],0.4538676997988117,45.38676997988117,0.4538676997988117,-0.4538676997988117,11
Lao People's Democratic Republic,1989,[1443.8],[2737.5310840535108],0.8960597617769157,89.60597617769157,0.8960597617769157,-0.8960597617769157,11
Lao People's Democratic Republic,1990,[1815.3],[2351.4055606520046],0.2953261503068389,29.53261503068389,0.2953261503068389,-0.2953261503068389,11
Lao People's Democratic Republic,1991,[2006.5],[2449.2155329023008],0.2206406842274113,22.06406842274113,0.2206406842274113,-0.2206406842274113,11
Lao People's Democratic Republic,1992,[1826.6],[2849.7667720664012],0.5601482382932231,56.01482382932231,0.5601482382932231,-0.5601482382932231,11
Lao People's Democratic Republic,1993,[1753.6],[2955.1291244035983],0.6851785609053367,68.51785609053367,0.6851785609053367,-0.6851785609053367,11
Lao People's Democratic Republic,1994,[1988.2],[3092.1473000665374],0.5552496228078349,55.524962280783484,0.5552496228078349,-0.5552496228078349,11
Lao People's Democratic Republic,1995,[1730.4],[2726.2041620908403],0.5754762841486594,57.54762841486594,0.5754762841486594,-0.5754762841486594,11
Lao People's Democratic Republic,1996,[2089.2],[2645.202098048099],0.26613158053230856,26.613158053230855,0.26613158053230856,-0.26613158053230856,11
Lao People's Democratic Republic,1997,[2060.5],[2856.891151343761],0.38650383467302163,38.65038346730216,0.38650383467302163,-0.38650383467302163,11
Lao People's Democratic Republic,1998,[2368.5],[3243.496595467609],0.3694306926187921,36.94306926187921,0.3694306926187921,-0.3694306926187921,11
Lao People's Democratic Republic,1999,[2359.7],[2940.2258955664543],0.2460168222937045,24.60168222937045,0.2460168222937045,-0.2460168222937045,11
Lao People's Democratic Republic,2000,[2387.8],[3056.3681608479246],0.27999336663368973,27.99933666336897,0.27999336663368973,-0.27999336663368973,11
Lao People's Democratic Republic,2001,[2550.0],[2697.869523092216],0.05798804827145717,5.798804827145717,0.05798804827145717,-0.05798804827145717,11
Lao People's Democratic Republic,2002,[2761.0],[2545.74590912472],0.07796236540212961,7.796236540212961,0.07796236540212961,0.07796236540212961,11
Lao People's Democratic Republic,2003,[2771.0],[3105.2176576531965],0.12061265162511603,12.061265162511603,0.12061265162511603,-0.12061265162511603,11
Lao People's Democratic Republic,2004,[3014.8],[2499.8074239469934],0.17082147275209195,17.082147275209195,0.17082147275209195,0.17082147275209195,11
Lao People's Democratic Republic,2005,[4332.1],[3400.154139291429],0.21512565746602597,21.512565746602597,0.21512565746602597,0.21512565746602597,11
Lao People's Democratic Republic,2006,[3953.3],[3528.5525671903806],0.10744123461655314,10.744123461655313,0.10744123461655314,0.10744123461655314,11
Lao People's Democratic Republic,2007,[4363.6],[3880.261458136055],0.11076600556053383,11.076600556053382,0.11076600556053383,0.11076600556053383,11
Lao People's Democratic Republic,2008,[4832.8],[3429.705957229346],0.2903273553158943,29.03273553158943,0.2903273553158943,0.2903273553158943,11
Lao People's Democratic Republic,2009,[5464.3],[4310.21411159793],0.2112047084534286,21.120470845342858,0.2112047084534286,0.2112047084534286,11
Lao People's Democratic Republic,2010,[4798.6],[4423.3062441210695],0.07820901010272388,7.820901010272388,0.07820901010272388,0.07820901010272388,11
Lao People's Democratic Republic,2011,[5168.4],[3346.8363214102606],0.3524424732199016,35.24424732199016,0.3524424732199016,0.3524424732199016,11
Lao People's Democratic Republic,2012,[5718.5],[4223.193355109311],0.2614858170657846,26.14858170657846,0.2614858170657846,0.2614858170657846,11
Lao People's Democratic Republic,2013,[5726.0],[4278.400840426482],0.25281158916757207,25.281158916757207,0.25281158916757207,0.25281158916757207,11
Lao People's Democratic Republic,2014,[5803.3],[4331.540396438242],0.25360736194264605,25.360736194264604,0.25360736194264605,0.25360736194264605,11
Lao People's Democratic Republic,2015,[5968.9],[3866.4924897657356],0.3522269614559239,35.222696145592394,0.3522269614559239,0.3522269614559239,11
Lao People's Democratic Republic,2016,[5995.8],[4738.617374421529],0.209677211644563,20.9677211644563,0.209677211644563,0.209677211644563,11
Lao People's Democratic Republic,2017,[5755.7],[4891.317625131875],0.15017849694531077,15.017849694531076,0.15017849694531077,0.15017849694531077,11
Lao People's Democratic Republic,2018,[5927.3],[3531.5084106873355],0.40419610772403364,40.41961077240337,0.40419610772403364,0.40419610772403364,11
Lao People's Democratic Republic,2019,[5230.2],[4083.0515287100206],0.21933166442774257,21.933166442774258,0.21933166442774257,0.21933166442774257,11
Lao People's Democratic Republic,2020,[5225.6],[4828.677946345508],0.07595722092285911,7.595722092285912,0.07595722092285911,0.07595722092285911,11
Lao People's Democratic Republic,2021,[4826.0],[4873.099694869945],0.00975957208245853,0.9759572082458531,0.00975957208245853,-0.00975957208245853,11
Lao People's Democratic Republic,2022,[4989.4],[4895.887547845021],0.018742223945760764,1.8742223945760763,0.018742223945760764,0.018742223945760764,11
El Salvador,1984,[2166.2],[1925.1274269166329],0.11128823427355136,11.128823427355137,0.11128823427355136,0.11128823427355136,3
El Salvador,1985,[1954.4],[2197.969477662973],0.12462621656926574,12.462621656926574,0.12462621656926574,-0.12462621656926574,3
El Salvador,1986,[1696.0],[2215.674366852451],0.30641177290828475,30.641177290828477,0.30641177290828475,-0.30641177290828475,3
El Salvador,1987,[2073.8],[2115.2331329234453],0.0199793292137357,1.99793292137357,0.0199793292137357,-0.0199793292137357,3
El Salvador,1988,[2113.7],[2225.9693405651506],0.05311507809298895,5.311507809298895,0.05311507809298895,-0.05311507809298895,3
El Salvador,1989,[2130.1],[2275.3704835375806],0.0681989031207834,6.81989031207834,0.0681989031207834,-0.0681989031207834,3
El Salvador,1990,[2138.3],[2125.269531993934],0.006093844645777607,0.6093844645777607,0.006093844645777607,0.006093844645777607,3
