asap_unit_id,year,mean_ASAP:FPAR,mean_ASAP:RAIN,mean_ASAP:SM,mean_ASAP:SM_combined,mean_ASAP:TEMP,mean_ASAP:rad,mean_ASIS:ASIS_NDVI,mean_ASIS:BT4,std_ASAP:FPAR,std_ASAP:RAIN,std_ASAP:SM,std_ASAP:SM_combined,std_ASAP:TEMP,std_ASAP:rad,std_ASIS:ASIS_NDVI,std_ASIS:BT4,px_ASAP:FPAR,px_ASAP:RAIN,px_ASAP:SM,px_ASAP:SM_combined,px_ASAP:TEMP,px_ASAP:rad,px_ASIS:ASIS_NDVI,px_ASIS:BT4,px_masked_ASAP:FPAR,px_masked_ASAP:RAIN,px_masked_ASAP:SM,px_masked_ASAP:SM_combined,px_masked_ASAP:TEMP,px_masked_ASAP:rad,px_masked_ASIS:ASIS_NDVI,px_masked_ASIS:BT4,koppen_class,country,crop,yield
20,1994,45.009491006270814,50.17977731701303,0.26944330113905446,0.26947051731059046,24.467130449083115,162620.52599835617,137.28686948760702,143.76091707061454,12.460075951493089,27.21251795065707,0.032132822394678115,0.03231837028449656,0.7965320833949077,8833.964300546604,30.389256620393876,4.1947471336412026,57894912.0,65265480.0,61639101.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,44999719.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,2532.8
20,1995,45.009491006270814,65.11584893795492,0.27426222532435696,0.2742661806703581,24.61408242472896,158434.34807894067,131.92246544686793,146.33616068148862,12.460075951493089,32.3533470230528,0.032172300741093736,0.03227127946639169,0.7801577275467211,9645.511765323185,35.44489635866763,4.8365529297146725,57894912.0,65265480.0,61671441.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,45022851.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,2652.7
20,1996,45.009491006270814,59.00595384583486,0.2784652195318981,0.27897919985927044,24.58165654429683,162310.23031357786,140.88399117898643,145.25538504290168,12.460075951493089,30.2605595075116,0.03325892918797512,0.03387846364013449,0.8037043104321417,10768.011940345952,33.553596252416824,4.121116873278286,57894912.0,65265480.0,58757460.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,43558779.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,2762.9
20,1997,45.009491006270814,69.10637381017607,0.2745313369841487,0.2749173949836687,24.09509856612594,160261.3148272455,141.06074500749307,144.65464713385862,12.460075951493089,32.09654092551822,0.03197106743828711,0.03250434603053259,0.7251669573276706,8833.819132093518,32.371649363086995,3.8714310857141014,57894912.0,65265480.0,58666275.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,43770317.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,2743.1
20,1998,45.009491006270814,68.19798883172767,0.29227471475799877,0.29260871785536374,24.546314195350366,155842.0809325119,140.03234214420502,143.40606967240396,12.460075951493089,33.06908027369442,0.03565629911034676,0.036093515771780015,0.695479797973105,9706.305864004717,34.73254864092321,4.291615582777279,57894912.0,65265480.0,59357412.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,44110576.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,2935.8
20,1999,45.009491006270814,71.9386183212612,0.2809387550309852,0.28219371614923955,24.71655042083175,162233.01662177328,135.85988849285263,142.67114922967724,12.460075951493089,30.184791284639804,0.03278885779784064,0.03404327136508111,0.6791759489906896,8720.463367198246,33.00738899043888,4.639745050120148,57894912.0,65265480.0,58565688.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,43605080.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,3213.9
20,2000,39.687842109103805,70.0897344929918,0.2900633529104568,0.29051085492812734,24.2545447172942,160458.55681080543,112.56450224882539,141.2458936301739,13.583289434567991,33.446959641631814,0.034829278975951734,0.03514028300886012,0.7830973365285524,10189.743949197771,33.4287837427885,4.30490867929452,35380224.0,65265480.0,60614529.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,28747532.0,47041416.0,44646982.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,3483.6
20,2001,41.77516702167339,63.03219254068526,0.27958289147527127,0.2812945799551815,24.4576355792858,160974.323886611,143.56068482929254,146.1410240268159,12.117149662075267,31.684831308768977,0.03340707675424274,0.0351247780582535,0.6904170958449389,8752.068776039841,33.08478020151391,4.091107041565343,57894912.0,65265480.0,57822498.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,43468418.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,3402.0
20,2002,41.54112093508596,67.04533978519778,0.2868277591963609,0.2872323365714663,24.415957503848606,154881.1531951761,137.77706537467824,144.89433284535824,12.080313432023578,32.54450369180928,0.033146570704723766,0.03357832333865195,0.7306045873569926,9474.026655323447,31.67283071866445,4.367839315163038,57894912.0,65265480.0,61301274.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,44938670.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,3490.2
20,2003,41.84499532825954,61.263288826941846,0.28622813812560505,0.287226743064067,24.379775524139404,159412.3281700203,136.12651773903045,145.0173540670458,12.353719621552726,29.529033615354802,0.030097116254111572,0.031243724679439908,0.7969151669672043,9337.177983932046,31.93892164810231,3.9813065534622902,57894912.0,65265480.0,56236986.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,43008556.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,3576.8
20,2004,39.33427507592169,73.18447315497048,0.28960292924333497,0.2908346007102816,24.536236418618095,158506.0469029123,130.4862487252573,145.31956679896504,13.022205367133482,35.77138658821485,0.03248220273517924,0.03408208607585922,0.7871792387496531,9995.278428603764,32.699773605155414,4.5991481265381955,57894912.0,65265480.0,55209009.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,42533378.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,3535.9
20,2005,43.13848090085916,61.73411486047913,0.28379745533068973,0.28534576522718447,24.825874770129168,162177.6394306569,141.7605791792988,144.86991369170252,12.702465431326152,32.486006743637866,0.03136584072627967,0.03292855500322767,0.8238067633614212,10511.678216570743,31.930917950621236,4.064453783753938,57894912.0,65265480.0,55458924.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,42702741.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,3781.4
20,2006,45.009491006270814,52.80016560247025,0.2726101247524773,0.274184203883939,25.029006286903662,166490.17592976373,143.59335654615705,146.51742473399787,12.140168559397678,24.546902659367422,0.030080670121364943,0.0320574683153022,0.741069961719127,8331.130300945104,30.45520429878332,3.863848446576629,57894912.0,65265480.0,56507421.0,62548956.0,65267316.0,65267316.0,63012276.0,63231300.0,47041416.0,47041416.0,43061429.0,45429696.0,47041416.0,47041416.0,46610604.0,46638216.0,11,Bangladesh,Rice,3854.1
20,2007,41.76946255323083,71.31246561992292,0.2826498363305021,0.2833862382203838,24.558437524018466,159210.8769792015,136.5929903049849,147.16283320990885,13.48619144479902,34.94201548000105,0.03468069622923172,0.03576918399302981,0.7740086669556957,9564.378032161909,33.57688004630276,7.078881172912098,57894912.0,65265480.0,59857392.0,62548956.0,65267316.0,65267316.0,64828836.0,64871424.0,47041416.0,47041416.0,43909015.0,45429696.0,47041416.0,47041416.0,46957647.0,46963016.0,11,Bangladesh,Rice,4083.3
20,2008,42.67054209767042,59.431675331080335,0.28154361179029497,0.28231401129995315,24.696316842679625,159798.25269284454,144.8001861808863,145.3763333908523,12.253294993014563,27.201021949178386,0.03333000670832766,0.03422925223948206,0.7309268667751541,8596.693692389164,30.37613219352407,8.033464760747226,57894912.0,65265480.0,59530407.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,43639677.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4144.1
20,2009,44.31339860261395,60.3059272692126,0.2677831731184765,0.26898803013721956,25.185297771736426,164675.58129447966,151.00724226192142,147.40026118185676,11.706069762828243,30.361983533577522,0.030944783804074925,0.03256198548134587,0.7937801781402462,9551.44693062485,28.258283789823015,7.852392089001336,57894912.0,65265480.0,59456121.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,43705355.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4240.4
20,2010,43.34448178273422,60.70863665593275,0.2771753801239861,0.2782080129305146,25.203341095535844,160669.1585566247,146.7530602653598,145.5399730254492,12.876682666022036,36.67537049718071,0.03251470470119373,0.03382245082796919,0.8737295538044592,11032.264346024127,30.609082798603502,8.068856922272497,57894912.0,65265480.0,59596713.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,43993863.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4342.2
20,2011,45.0554666930348,62.531907693992245,0.2784555136329598,0.2793657245709882,24.53728501001994,161131.56607605264,150.1596809998953,145.63150693665298,12.48038014207605,28.684407168761005,0.030372552544465317,0.031682139959304516,0.7254568102377694,8887.42029104186,29.521579487103168,7.881196913248267,57894912.0,65265480.0,60016428.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,44048646.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4391.7
20,2012,44.924300970263886,59.92986901081566,0.27082204749738725,0.2718913289599108,24.636769312399405,163937.441234922,148.49535781418618,145.70811224927294,12.460075951493089,32.55566872095576,0.03166201145222628,0.03323350041816004,0.8591298805563903,10688.448509995293,29.753734406313647,8.038987937661407,57894912.0,65265480.0,60547050.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,44393024.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4420.6
20,2013,46.644495610296055,58.07154704605474,0.27361759460634655,0.27424721579942246,24.623442738144487,161511.56418577323,150.5625896892251,145.0200012913639,12.434738849152327,31.910785055970877,0.032445868720549394,0.03361296837060712,0.679929190828031,9279.441587542153,29.195904905337446,8.197460670828017,57894912.0,65265480.0,61158720.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,44776534.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4531.7
20,2014,46.872775824296056,57.789031306387834,0.26819914662175703,0.2687873000494088,24.64620602572406,165802.78823087434,151.44321739443697,147.0217306251603,12.6034533463514,31.883802679561413,0.028726558434820994,0.02983569849192021,0.7470475818928389,8417.151570470533,28.78209147695814,7.812802327783091,57894912.0,65265480.0,61180500.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,44785143.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4538.2
20,2015,47.54534517890056,67.81675200000271,0.2737717943059073,0.2741839181394088,24.648521511643022,156383.86392304167,149.76885767146914,146.31241491086988,12.830532550849329,37.60934431447678,0.030676965789047,0.03139814011090794,0.7841628732857387,9608.592916727815,29.868403651656415,8.076577782308664,57894912.0,65265480.0,61628733.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,44985018.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4551.8
20,2016,49.14423675691961,63.52422475757691,0.27515160016439577,0.27558006615802416,25.063010957505966,158742.16340918693,151.4238603106754,146.19104826352745,12.61358781759302,36.21023447521697,0.03306948020552022,0.03387100182841388,0.7837756411285425,10240.270481097796,29.654703222853673,7.966632743932073,57894912.0,65265480.0,62279016.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,45260202.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4586.3
20,2017,48.67379837217546,83.88724066548454,0.2890225083187774,0.28943306041833644,24.74662916748612,155951.95699177228,153.34526047313614,144.93010840386657,12.84455754086315,39.26426986837492,0.03159368566264704,0.0322400309449734,0.7503621976496816,9459.332693717259,30.291727437174146,8.14482148846007,57894912.0,65265480.0,62168052.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,45196723.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4661.9
20,2018,49.10859995450032,55.06960055641615,0.2757829325618567,0.27625462999021005,24.565427409278023,162346.5281675232,149.49428452046297,144.7307528907518,11.57285031540729,28.37825609070497,0.029752144475947304,0.03058141355985464,0.7527244954354172,8206.10838835728,30.057920152844048,8.077723838700834,57894912.0,65265480.0,62107740.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,45154131.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4725.7
20,2019,50.88341202803919,67.59071688441153,0.2780193330513106,0.2784696819058593,24.883709624961572,161485.3980721003,157.35004076647763,146.3149298888516,12.073225199661579,33.687704595667824,0.03003792273070514,0.030858364161038442,0.757287525049341,9211.668396100842,29.94491789523415,7.86151603194442,57894912.0,65265480.0,62146524.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,45185566.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4740.2
20,2020,48.18929242113595,70.86499394989958,0.29526013811981233,0.29568466023696377,24.572548424756086,158829.26036063954,149.22739588352582,145.00473305133994,13.052243354315092,36.6718616275726,0.030223494754893915,0.031026769400788,0.6800250470896039,9264.673996643183,31.936168448526367,8.058270222280841,57894912.0,65265480.0,62180979.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,45204724.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4808.8
20,2021,48.89585359725567,61.982583540310706,0.2842056505658008,0.2846233832401263,24.975421181431525,163506.13429142063,159.08310736863987,145.39183956866884,12.188482821205765,27.772095302255476,0.03184500451112929,0.03264501200647788,0.7343382333444728,9454.691428193206,31.719691150104378,8.023899352412526,57894912.0,65265480.0,62192814.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,45204981.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4818.7
20,2022,51.12057699059187,56.42053203890876,0.28639852048622233,0.2867185178220736,24.953717708587646,163234.75232421004,173.56151290494776,145.67369781552603,12.582781951208652,32.469224677930534,0.030488522052617033,0.031017445851832113,0.7581504291699295,9957.164873117184,32.49331023971254,8.479852491790322,57894912.0,65265480.0,62273223.0,62548956.0,65267316.0,65267316.0,65267316.0,65267316.0,47041416.0,47041416.0,45239614.0,45429696.0,47041416.0,47041416.0,47041416.0,47041416.0,11,Bangladesh,Rice,4891.2
41,1984,53.88864672256704,54.66589324914999,0.27768467035558486,0.28240745493137226,23.225820276472305,173414.08476465158,165.03448886538624,141.81828861947497,12.969788902676614,22.088773278528667,0.04874047592275626,0.04965171465209723,1.893700919766857,12129.470860003468,29.906014706512103,4.786742307283182,175877820.0,178133760.0,119649700.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,15432607.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2016.6
41,1985,53.88864672256704,48.62400348559137,0.2755223275058799,0.2803670733731058,23.247558519575332,170343.89175365647,170.16916557623404,144.47060203329062,12.969788902676614,20.52998701426496,0.048773633449457315,0.04964386584768792,1.9421365072924741,13242.07417925131,29.412169976401007,5.24108062574072,175877820.0,178133760.0,121615970.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,15744510.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2102.8
41,1986,53.88864672256704,49.286758265284064,0.27361431738425945,0.2799417995922722,23.226512930128308,172019.82519959874,176.89540697848318,145.89665019996514,12.969788902676614,23.602801945966526,0.05007967837107209,0.049600506584770394,1.8982227545872883,13834.48293734011,29.165500605637813,4.843407250811058,175877820.0,178133760.0,96892695.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,12550704.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2258.8
41,1987,53.88864672256704,48.61128534559756,0.26615691351539944,0.2740918088739157,23.754766596688164,176369.23944250928,173.0256549764916,145.8892496651664,12.969788902676614,21.243362852574958,0.050596824149079435,0.05014474891895147,1.9891960012454752,12908.2445933929,28.926233833252486,5.235370649660212,175877820.0,178133760.0,85270040.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,13445748.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2227.2
41,1988,53.88864672256704,46.85152372795796,0.2703881450210298,0.2808069375956048,23.611726421780055,172474.72756651856,165.92924582089057,143.8835978030612,12.969788902676614,21.64906522792979,0.04745785224882206,0.046877933904793584,1.9352421104625155,13207.913635324876,29.388859649835336,5.154420350916048,175877820.0,178133760.0,52473490.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,12473814.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,1911.8
41,1989,53.88864672256704,49.82405491882534,0.27548187706205574,0.2855109459514972,23.412852573394776,174511.06215086448,184.44979659934566,150.60476714833283,12.969788902676614,20.658717128448725,0.045229618983428685,0.044277738776047015,1.9745448394142722,13338.334779956886,30.26767487579253,5.456629891240952,175877820.0,178133760.0,51785370.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,12583704.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2355.2
41,1990,53.88864672256704,52.89500174931508,0.2764371778402063,0.28712252872746075,23.59681945906745,171351.27692232293,177.25044225886063,146.5741846591228,12.969788902676614,22.19446903586375,0.046289371325601326,0.04449621588592313,1.9624747948928634,13747.647210623223,30.53921625752531,5.321344756682637,175877820.0,178133760.0,53852455.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,12760267.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2293.5
41,1991,53.88864672256704,44.16154076320442,0.2737813822097248,0.2836605538162818,23.913482348124187,173433.4815126177,159.0629124017541,147.25323811412156,12.969788902676614,20.24163580370011,0.046953369010647616,0.0471389541047027,1.9614191596090005,12516.232310186031,28.79083594768597,5.317708023301599,175877820.0,178133760.0,79589575.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,13916694.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2197.7
41,1992,53.88864672256704,47.96308844235759,0.2734167683455679,0.27838727346467995,23.30748609436883,174797.68808743762,158.89681265981022,146.47166391705366,12.969788902676614,19.384184929226645,0.04268353575672685,0.04422008585035912,2.0186971580074355,12294.23889214592,26.85706384294302,5.230131837993587,175877820.0,178133760.0,143569440.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,16404016.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2655.5
41,1993,53.88864672256704,42.54776546910728,0.27009531358877814,0.27069973065406266,23.31674639383952,176516.62230755042,165.00990889276633,145.2569038049352,12.969788902676614,19.569049266934716,0.04299264807279787,0.04301918520449543,1.9283755942310317,11149.070085135416,26.972112266472116,4.987950849340954,175877820.0,178133760.0,159701805.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,17150394.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2266.8
41,1994,53.88864672256704,56.316622849695655,0.27515941005614064,0.2802116927188165,23.557402197519938,169408.78355620222,148.51929458983187,141.1810741476778,12.969788902676614,24.912358323977344,0.04500429108577742,0.04676310601798058,1.893975749179555,13380.30579430782,25.969299816243133,4.970425618393526,175877820.0,178133760.0,142022775.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,16312294.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2581.2
41,1995,53.88864672256704,49.681559715062384,0.27342577808433105,0.27406918944462155,23.512681685553655,173870.39877290282,176.7881068047218,145.9172369692536,12.969788902676614,21.693771787196876,0.04318423698956727,0.043275677341866645,1.939578509679116,12988.519283940845,29.714885883266845,5.003667539684924,175877820.0,178133760.0,167075700.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,17609642.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Rice,2532.3
