asap_unit_id,year,mean_ASAP:FPAR,mean_ASAP:RAIN,mean_ASAP:SM,mean_ASAP:SM_combined,mean_ASAP:TEMP,mean_ASAP:rad,mean_ASIS:ASIS_NDVI,mean_ASIS:BT4,std_ASAP:FPAR,std_ASAP:RAIN,std_ASAP:SM,std_ASAP:SM_combined,std_ASAP:TEMP,std_ASAP:rad,std_ASIS:ASIS_NDVI,std_ASIS:BT4,px_ASAP:FPAR,px_ASAP:RAIN,px_ASAP:SM,px_ASAP:SM_combined,px_ASAP:TEMP,px_ASAP:rad,px_ASIS:ASIS_NDVI,px_ASIS:BT4,px_masked_ASAP:FPAR,px_masked_ASAP:RAIN,px_masked_ASAP:SM,px_masked_ASAP:SM_combined,px_masked_ASAP:TEMP,px_masked_ASAP:rad,px_masked_ASIS:ASIS_NDVI,px_masked_ASIS:BT4,koppen_class,country,crop,yield
41,1984,53.88864672256704,54.66589324914999,0.27768467035558486,0.28240745493137226,23.225820276472305,173414.08476465158,165.03448886538624,141.81828861947497,12.969788902676614,22.088773278528667,0.04874047592275626,0.04965171465209723,1.893700919766857,12129.470860003468,29.906014706512103,4.786742307283182,175877820.0,178133760.0,119649700.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,15432607.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1187.2
41,1985,53.88864672256704,48.62400348559137,0.2755223275058799,0.2803670733731058,23.247558519575332,170343.89175365647,170.16916557623404,144.47060203329062,12.969788902676614,20.52998701426496,0.048773633449457315,0.04964386584768792,1.9421365072924741,13242.07417925131,29.412169976401007,5.24108062574072,175877820.0,178133760.0,121615970.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,15744510.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1239.8
41,1986,53.88864672256704,49.286758265284064,0.27361431738425945,0.2799417995922722,23.226512930128308,172019.82519959874,176.89540697848318,145.89665019996514,12.969788902676614,23.602801945966526,0.05007967837107209,0.049600506584770394,1.8982227545872883,13834.48293734011,29.165500605637813,4.843407250811058,175877820.0,178133760.0,96892695.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,12550704.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1406.7
41,1987,53.88864672256704,48.61128534559756,0.26615691351539944,0.2740918088739157,23.754766596688164,176369.23944250928,173.0256549764916,145.8892496651664,12.969788902676614,21.243362852574958,0.050596824149079435,0.05014474891895147,1.9891960012454752,12908.2445933929,28.926233833252486,5.235370649660212,175877820.0,178133760.0,85270040.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,13445748.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1442.6
41,1988,53.88864672256704,46.85152372795796,0.2703881450210298,0.2808069375956048,23.611726421780055,172474.72756651856,165.92924582089057,143.8835978030612,12.969788902676614,21.64906522792979,0.04745785224882206,0.046877933904793584,1.9352421104625155,13207.913635324876,29.388859649835336,5.154420350916048,175877820.0,178133760.0,52473490.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,12473814.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1344.0
41,1989,53.88864672256704,49.82405491882534,0.27548187706205574,0.2855109459514972,23.412852573394776,174511.06215086448,184.44979659934566,150.60476714833283,12.969788902676614,20.658717128448725,0.045229618983428685,0.044277738776047015,1.9745448394142722,13338.334779956886,30.26767487579253,5.456629891240952,175877820.0,178133760.0,51785370.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,12583704.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1443.8
41,1990,53.88864672256704,52.89500174931508,0.2764371778402063,0.28712252872746075,23.59681945906745,171351.27692232293,177.25044225886063,146.5741846591228,12.969788902676614,22.19446903586375,0.046289371325601326,0.04449621588592313,1.9624747948928634,13747.647210623223,30.53921625752531,5.321344756682637,175877820.0,178133760.0,53852455.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,12760267.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1815.3
41,1991,53.88864672256704,44.16154076320442,0.2737813822097248,0.2836605538162818,23.913482348124187,173433.4815126177,159.0629124017541,147.25323811412156,12.969788902676614,20.24163580370011,0.046953369010647616,0.0471389541047027,1.9614191596090005,12516.232310186031,28.79083594768597,5.317708023301599,175877820.0,178133760.0,79589575.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,13916694.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),2006.5
41,1992,53.88864672256704,47.96308844235759,0.2734167683455679,0.27838727346467995,23.30748609436883,174797.68808743762,158.89681265981022,146.47166391705366,12.969788902676614,19.384184929226645,0.04268353575672685,0.04422008585035912,2.0186971580074355,12294.23889214592,26.85706384294302,5.230131837993587,175877820.0,178133760.0,143569440.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,16404016.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1826.6
41,1993,53.88864672256704,42.54776546910728,0.27009531358877814,0.27069973065406266,23.31674639383952,176516.62230755042,165.00990889276633,145.2569038049352,12.969788902676614,19.569049266934716,0.04299264807279787,0.04301918520449543,1.9283755942310317,11149.070085135416,26.972112266472116,4.987950849340954,175877820.0,178133760.0,159701805.0,176170500.0,178133760.0,178133760.0,177691680.0,177691680.0,18503640.0,18503640.0,17150394.0,17933472.0,18503640.0,18503640.0,18480636.0,18480636.0,11,Lao People's Democratic Republic,Maize (corn),1753.6
